"test_ligand" "auroc" "aupr" "aupr_corrected" "pearson"
"CP" 0.49476174305922 0.208678328896734 0.00279597595555783 -0.0136722928300917
"COL4A1" 0.494749004423632 0.210955996202159 0.00507364326098303 -8.43705477048156e-05
"PTH2" 0.494729714489742 0.209610434841876 0.00372808190069918 -0.0116493460911339
"LYZ" 0.494679071913965 0.21101911270985 0.00513675976867306 -0.00744802249085018
"DEFB106B" 0.494675900253674 0.208741153791308 0.00285880085013127 -0.0131070970852587
"LILRB2" 0.494635006633708 0.208208215777511 0.00232586283633432 -0.0142295924505346
"APOB" 0.494601314242435 0.208929886166538 0.00304753322536119 -0.0142134304164554
"LTF" 0.494589043556723 0.209320654077803 0.00343830113662658 0.0117438512899202
"PCDHA4" 0.494576538896072 0.215382334750958 0.00949998180978154 -0.000212373980477523
"IGFL1" 0.494565828043288 0.211999942770293 0.00611758982911675 0.0295009051710532
"SELE" 0.494565620065565 0.208335159900344 0.00245280695916761 -0.00781781058455745
"COL4A3" 0.49456104455564 0.209479981575032 0.0035976286338551 -0.0116990239317155
"CCL5" 0.494519345021992 0.20949230227474 0.00360994933356404 -0.000616926702089473
"EFEMP2" 0.494508166219332 0.212096056225395 0.00621370328421819 -0.00982210700647635
"LEP" 0.494493113831563 0.209401313378362 0.00351896043718603 0.00312437095282342
"A2M" 0.494432280347318 0.208529031659508 0.00264667871833138 -0.0136046523700392
"CD160" 0.494427912815116 0.209973871493855 0.00409151855267864 -0.0110040992186085
"SPARC" 0.494426482968264 0.209802261325371 0.00391990838419443 0.000130876032978333
"DEFB103B" 0.494392374621541 0.208313637950257 0.00243128500908033 -0.0129366015588466
"CLEC4G" 0.49436637740605 0.211610640732959 0.00572828779178267 -0.00743311625588094
"DHH" 0.494365961450602 0.211302328930306 0.00541997598912983 -0.00990617641494029
"IFNA13" 0.494323949950368 0.210719106077454 0.0048367531362771 0.00594105491372674
"APOC4" 0.494223028759836 0.208885966511383 0.00300361357020648 -0.0124630345794918
"COL9A2" 0.494206728505719 0.207973245390348 0.00209089244917116 -0.0174149144405936
"COL16A1" 0.494199267304878 0.208641201517844 0.00275884857666744 -0.0100310487674864
"IL10" 0.494164145066754 0.212153165698898 0.00627081275772146 0.026482100973494
"KIR2DL5A" 0.494115920232015 0.209014723244116 0.00313237030293917 -0.0121286205590122
"CHAD" 0.494106925195454 0.209485689185648 0.00360333624447198 -0.0090478158746369
"NETO2" 0.494073154812533 0.208786704923648 0.00290435198247149 -0.0134763944200287
"CCL2" 0.494048171488448 0.209525787345683 0.00364343440450685 0.000969760684210701
"FGF2" 0.494038032574407 0.214669701610007 0.00878734866883082 0.0402564860003516
"IL33" 0.494031117315087 0.209073599718285 0.00319124677710819 0.00813521679706808
"ENTPD1" 0.494022018289665 0.209252011333224 0.00336965839204723 -0.00742647186118126
"PRSS3" 0.494003508272234 0.208083126419756 0.00220077347857925 -0.0108339447190303
"MSN" 0.493999244728894 0.210178418745171 0.00429606580399419 -0.0120548012730778
"CCL24" 0.493998724784586 0.207374460901263 0.00149210796008664 -0.0156577631875935
"FGF18" 0.49398848188168 0.207784219530121 0.0019018665889444 -0.00845594833479371
"EFNA2" 0.493955413423578 0.210187979975356 0.00430562703417969 -0.0110975677337274
"LRRTM3" 0.493953385640771 0.208077286708659 0.00219493376748242 -0.0121294143871956
"LAMC3" 0.493942310826972 0.207706666750049 0.00182431380887227 -0.0142116642157053
"NTM" 0.493923488842959 0.209554618212986 0.00367226527180953 -0.0119294012001941
"HLA-DMB" 0.493917613472256 0.208050913361153 0.00216856041997632 -0.0129118379324785
"COL12A1" 0.493917405494531 0.209077896573192 0.00319554363201588 -0.0153456020623276
"SIRPA" 0.493902197123468 0.207285701680201 0.00140334873902495 -0.0152204933669474
"GIP" 0.493894891905919 0.20889649120209 0.00301413826091382 -0.0114812911442647
"DSPP" 0.493894267972746 0.207109687573842 0.00122733463266522 -0.0192750952069784
"TYROBP" 0.493892500162091 0.209570621915171 0.00368826897399421 -0.015133016513234
"CCL26" 0.493882283256402 0.209117341822106 0.00323498888092993 -0.0133138918375835
"PSEN1" 0.493866034996721 0.210016067033946 0.00413371409276919 0.00156054297277658
"BDNF" 0.49386270735314 0.211313833447043 0.00543148050586681 0.0281091257072469
"CLUL1" 0.493861537478446 0.208480406065234 0.00259805312405795 -0.0123146322438843
"IL27" 0.493859041745758 0.214783742884733 0.00890138994355616 0.0275512149470258
"THBS4" 0.493848252901326 0.208727099501256 0.00284474656007994 -0.0114230988739089
"KNG1" 0.493843469413679 0.209508794370572 0.00362644142939567 -0.00321791533247244
"VTCN1" 0.493841363639223 0.208329206850765 0.00244685390958807 -0.0105985977977145
"IL25" 0.493828287039832 0.208445024495004 0.00256267155382739 0.00625842547344513
"COL6A6" 0.493818356103513 0.208965598944833 0.00308324600365692 -0.0133365076411921
"COL2A1" 0.493815704387533 0.207161002168533 0.00127864922735682 -0.0114176400713328
"POMC" 0.493765035814544 0.209841435106304 0.00395908216512747 -0.00750680156230991
"NLGN2" 0.493734619072421 0.208206739889133 0.00232438694795614 -0.0128481091265342
"CCL11" 0.49372440216673 0.208348077348014 0.00246572440683784 -0.0110869384357008
"FGF3" 0.493714003280533 0.207887477343504 0.00200512440232728 -0.013621648950131
"MXRA8" 0.493698898898336 0.208234934788357 0.00235258184718015 -0.0131736305370016
"KITLG" 0.493678023134296 0.209593214516906 0.00371086157572978 -0.000139312734470688
"QRFP" 0.493668716131152 0.20849753542233 0.00261518248115372 -0.0119979472736481
"KLK3" 0.493666740342778 0.210084165818394 0.00420181287721771 -0.0123072387292658
"COL6A1" 0.49363034424109 0.207272378102217 0.00139002516104059 -0.0125059959018806
"THY1" 0.49362093324908 0.207815919292209 0.00193356635103253 -0.0143602386978308
"CD79B" 0.493589450621123 0.208715639172443 0.00283328623126644 -0.0145966936175147
"CD9" 0.493580325598486 0.21028915766328 0.00440680472210364 0.00117775828810707
"CXCL14" 0.493574008275123 0.205951143302449 6.87903612721086e-05 -0.0152147927470736
"COL4A2" 0.493526771334577 0.209349501028809 0.00346714808763227 -0.010689286043533
"SEMA4D" 0.49348223810444 0.209637587746587 0.00375523480541054 -0.0112811743340241
"TGM2" 0.493458944599363 0.21128876844845 0.00540641550727397 0.00855784416955686
"MFNG" 0.493435755083144 0.205984515932094 0.000102162990917171 -0.0151087178333492
"COL3A1" 0.493431283562078 0.208167820852503 0.00228546791132653 -0.0144832409772508
"EPO" 0.493425694160748 0.21070603581278 0.00482368287160373 0.0209046287040408
"SIGLEC1" 0.493386750331947 0.209546731049587 0.0036643781084103 -0.00860394568992522
"VCAN" 0.493374895601682 0.208686196540232 0.00280384359905528 -0.0153118577386765
"TNR" 0.493371879924686 0.209014305704743 0.00313195276356693 -0.0120550712877374
"IFNA7" 0.493365926562339 0.208577154985986 0.00269480204480949 -0.00879273175515468
"F2" 0.493339487394185 0.209703853666341 0.00382150072516452 0.00183137979317531
"IL23A" 0.493336211745031 0.208365307129369 0.00248295418819275 0.00372529958291705
"PLA2G2A" 0.493329348480141 0.208446383551343 0.00256403061016672 -0.0147025425448153
"ALOX5AP" 0.49332399305375 0.210293347375499 0.00441099443432294 -0.0107243616247759
"MATN1" 0.493295916061024 0.209466762569414 0.00358440962823753 -0.0109026925195706
"NLGN4X" 0.493239944056073 0.207811806729534 0.00192945378835771 -0.0137633336256974
"SAA1" 0.493216338584406 0.205294713866183 -0.000587639074993235 -0.0164450633394982
"FGF1" 0.493201390185499 0.216844722073727 0.010962369132551 0.0320319419578676
"LGALS1" 0.493182490209838 0.208716619244279 0.00283426630310207 -0.00941807040748124
"IFNA10" 0.493164760108872 0.208108327467746 0.0022259745265692 -0.0128632025608737
"FGF22" 0.493157974835632 0.207575315470298 0.00169296252912127 -0.0142649607701054
"BTNL8" 0.493148095893745 0.209203473896111 0.0033211209549342 -0.0129669094807052
"ADAM7" 0.49313566922474 0.210462814591612 0.00458046165043555 -0.0119495337566172
"ITGAM" 0.493115833349322 0.207114616334364 0.00123226339318772 -0.0153878334143381
"COL17A1" 0.49311128383661 0.208448933478124 0.00256658053694794 -0.0102400937460358
"RELN" 0.493106864309976 0.208142814422185 0.00226046148100881 -0.00896827371657737
"LAMB3" 0.493089966119908 0.206947525061134 0.00106517211995713 -0.0164724065608165
"NPS" 0.493081439033229 0.208258661368455 0.00237630842727854 -0.013061787971422
"IL1B" 0.493069636297395 0.206309116332429 0.000426763391252055 0.000236336379720882
"SIRPG" 0.493043509095827 0.205282165456832 -0.000600187484344206 -0.0149220864073655
"APOA4" 0.493028768674643 0.209351901794194 0.0034695488530174 -0.012469567370205
"EFNA3" 0.493017329899825 0.208721791030367 0.00283943808919027 -0.0108771557302034
"IL18BP" 0.493016342005637 0.209367019132497 0.00348466619132015 -0.00893037948821503
"CCN3" 0.493007372966296 0.207255210648317 0.00137285770714055 -0.00433046142347503
"COL6A3" 0.492989928834702 0.211151212542768 0.00526885960159137 -0.00902247911772115
"BMP1" 0.492986029252378 0.208161800715492 0.00227944777431555 -0.00766944444240004
"PLAT" 0.492976722249232 0.20743600787052 0.00155365492934395 -0.00957629119633592
"CCL23" 0.492970898872959 0.208538015461638 0.00265566252046123 0.00506774080580644
"ICOSLG" 0.492960785956135 0.206197411906561 0.000315058965384529 -0.0129740881291614
"ITGB2" 0.492957952259648 0.208002076327659 0.00211972338648223 -0.012761590007843
"F10" 0.49293967621716 0.20758728049177 0.00170492755059384 -0.0146903213892373
"FN1" 0.492936218587499 0.209465816003851 0.00358346306267476 -0.00815361326688976
"LGI1" 0.492934554765706 0.209372583201266 0.00349023026008982 -0.00749157634117242
"COL5A2" 0.492932474988468 0.207331256759902 0.00144890381872539 -0.01403481037866
"FGF4" 0.492920152308328 0.207769953876875 0.00188760093569831 -0.00735702158118113
"COL5A1" 0.492885576011723 0.208151203265428 0.0022688503242515 -0.00648361346685958
"APOC1" 0.492874865158943 0.208920114125651 0.00303776118447416 -0.0133906595768126
"C10orf99" 0.492859266829648 0.208429442662304 0.00254708972112719 -0.0125401074083467
"SIGLEC7" 0.492841328750958 0.209267567397225 0.003385214456049 -0.0126447606438174
"EZR" 0.492784186871312 0.209090766334081 0.00320841339290429 -0.0161269469724571
"LAMA1" 0.492778675461629 0.208207874805498 0.002325521864322 -0.0144189024511514
"COL27A1" 0.492757149767202 0.208604984111472 0.00272263117029517 -0.0135262260480651
"CXCL9" 0.492754212081855 0.206404392833504 0.000522039892327242 -0.010149556296108
"EGFL8" 0.492753302179313 0.209356688450576 0.00347433550939968 -0.0124163643280355
"IFNK" 0.492747218830886 0.208147228637265 0.00226487569608891 -0.00966430070598737
"C4A" 0.492737573863939 0.208983033394203 0.00310068045302669 -0.0111377954740177
"FGA" 0.49272413330353 0.209858640196193 0.0039762872550162 -0.0104367120439784
"S100A9" 0.492699955893123 0.20735829668777 0.00147594374659335 -0.0126505108777332
"BMP2" 0.492696238291306 0.215455545023297 0.0095731920821204 0.0362437634957399
"CCL20" 0.492686801302084 0.208734622179112 0.00285226923793597 0.00752617936966635
"HSPG2" 0.492681913825571 0.207890710997232 0.0020083580560559 -0.0154402310279657
"CD96" 0.492635326815415 0.208150215823112 0.00226786288193573 -0.0153804564303988
"GGT1" 0.492615308959489 0.208422966240757 0.00254061329958075 -0.014656494805269
"IL2" 0.492613255179465 0.21068487911976 0.00480252617858332 0.0238508761731636
"CCL16" 0.492598930713729 0.206075071869978 0.000192718928801905 -0.0165115502207705
"COL14A1" 0.492590117657677 0.20813697897802 0.00225462603684373 -0.0147624797864128
"DEFB1" 0.492588349847024 0.20826582296177 0.00238347002059391 -0.0129975922897602
"CD14" 0.492583488367727 0.205900715957474 1.83630162976234e-05 -0.0169755350730313
"FAM3C" 0.492570411768335 0.208502718950608 0.00262036600943202 -0.00890961910384339
"TNFSF13" 0.492565524291825 0.208090193807502 0.00220784086632561 -0.000483237788505545
"F11R" 0.49255509940841 0.208890339130381 0.00300798618920484 -0.00642693389535542
"POSTN" 0.492547300243763 0.212867293420554 0.00698494047937739 0.0176013777770792
"ANGPT1" 0.492544986491585 0.207112283586493 0.00122993064531643 -0.000134564327641379
"LGALS3BP" 0.492530506042558 0.20667790459075 0.000795551649573706 -0.0199629151418507
"CLEC2D" 0.49252998609825 0.209317845958216 0.00343549301703922 0.00202630498714131
"PECAM1" 0.492517195468227 0.20569687411154 -0.000185478829636959 -0.0176362279737608
"F8" 0.492517065482152 0.206970918899693 0.00108856595851689 -0.0124755030045713
"FGF16" 0.492515011702128 0.207439306416431 0.001556953475255 -0.0112551489693668
"FNDC5" 0.492503936888325 0.208551002647058 0.00266864970588179 -0.0136737033205296
"FGF23" 0.49248898848942 0.20591826098076 3.59080395837263e-05 0.000223381890234661
"PDGFA" 0.492480383411093 0.206196341909528 0.000313988968351914 -0.00216377557157652
"GNAS" 0.492464525109645 0.207204777696899 0.0013224247557222 -0.0172040687264366
"CD82" 0.492459897605287 0.207889760998917 0.00200740805774061 -0.00375014321588114
"SIRPB2" 0.492426855144397 0.20899276733935 0.00311041439817353 -0.0105309120051913
"CCL19" 0.492414142506026 0.206895231715047 0.00101287877387074 0.000368399963454191
"MMP9" 0.492413076620188 0.206425674968276 0.000543322027099391 -0.0102345198407074
"PPBP" 0.492394020661234 0.208426590778948 0.00254423783777172 -0.0117727663296457
"CD59" 0.492382451900341 0.20668164629456 0.00079929335338369 -0.0173112901289742
"IL5" 0.492368205426256 0.211995369674979 0.00611301673380285 -0.00121006014633272
"PYY" 0.492362538033274 0.207460595239516 0.00157824229833983 -0.0148713310492827
"VWF" 0.492332641235462 0.209074479643427 0.00319212670225069 -0.0144757157618684
"COL4A5" 0.492323100257379 0.208146195219335 0.00226384227815826 -0.0130434336783828
"KCNA1" 0.492310621593943 0.20737372134187 0.00149136840069355 -0.0152181789428454
"ICAM1" 0.49229731101961 0.206048359163794 0.000166006222617587 -0.0126001550576815
"TNC" 0.492297103041887 0.209401706049102 0.00351935310792537 -0.00884505688314707
"BTNL9" 0.492283064545521 0.208003479446767 0.00212112650559074 -0.014299394019471
"PRSS1" 0.492229302303889 0.208062493627074 0.00218014068589797 -0.0117953877392916
"IFNB1" 0.492226780573986 0.20719881468095 0.00131646173977334 0.000552325305060605
"CEACAM8" 0.492226104646384 0.209562364541386 0.00368001160020981 -0.00818055072402156
"TNXB" 0.492192906202201 0.208576825043072 0.00269447210189594 -0.00768057507172112
"LAMA5" 0.492190618447239 0.206513426832644 0.000631073891467104 -0.0161863881507864
"MANSC1" 0.492188642658861 0.207753783449285 0.00187143050810848 -0.0153747341184506
"IHH" 0.492146657155843 0.214555200527511 0.00867284758633416 0.00698488274173149
"IL24" 0.492134802425583 0.21043907972146 0.00455672678028315 0.0176206449322423
"IL13" 0.492116526383091 0.208417479397248 0.00253512645607151 0.0112044212091988
"COL8A1" 0.492112626800767 0.208090104522668 0.00220775158149114 -0.0158918571584254
"PRSS2" 0.492087487493389 0.205375730277185 -0.000506622663991874 -0.0141234187811553
"COMP" 0.492068249553925 0.207874879598561 0.0019925266573842 -0.0161356193928452
"IL6" 0.492053015185649 0.208676718617837 0.00279436567666042 0.013798122391249
"DSG1" 0.492044982046063 0.20879876423977 0.00291641129859341 -0.0130759854551709
"KIAA0319L" 0.492030813563622 0.208572832497748 0.00269047955657167 -0.0140844794452631
"LAMA3" 0.492025536128876 0.207593772025537 0.00171141908436065 -0.0150643811111402
"ADM2" 0.492012641509994 0.208234258922257 0.00235190598108068 -0.0137443304403437
"NRG1" 0.492003282512416 0.205920729428542 3.83764873653214e-05 -0.00362437413691546
"CD99" 0.491977233302496 0.206581589144268 0.000699236203091147 -0.0194457096759323
"SEMA3G" 0.491972319828768 0.207562983647409 0.00168063070623212 -0.0149033030591299
"SPON2" 0.491964390678045 0.203943884118525 -0.00193846882265125 -0.0117547293186209
"IL1A" 0.49196272685625 0.205962440111206 8.00871700295247e-05 0.00383004050846364
"ADAM12" 0.491939823309402 0.208436522241663 0.00255416930048671 -0.0146456254518018
"LRP1B" 0.491937197590641 0.209036888784284 0.00315453584310763 -0.0112322434609539
"ADAM17" 0.49192867050396 0.204021986741506 -0.00186036619967045 -0.00854365362335321
"CD28" 0.491895368070914 0.206552954448469 0.000670601507292756 -0.00365782990998665
"COL6A5" 0.491895368070914 0.208271058245173 0.00238870530399646 -0.0150215817833876
"EFNA4" 0.49187787194489 0.207275436415999 0.00139308347482225 -0.0139861085248476
"VCAM1" 0.49186911088327 0.20741265493086 0.00153030198968379 -0.0100791268446409
"IFNA8" 0.491847533194414 0.207509665711334 0.00162731277015749 -0.0131840188645431
