,log2fold,pval_adj
SYT11,1.216755747795105,1.0
MRPS14,1.216755747795105,1.0
SLC16A7,0.7403346300125122,1.0
HM13,0.32797640562057495,1.0
RAB27B,1.166350245475769,1.0
COPS9,0.2379578948020935,1.0
ZNF83,0.9883355498313904,1.0
SMARCA2,0.3539750576019287,1.0
KDELR1,0.4587191939353943,1.0
RNF13,0.7440778017044067,1.0
BORCS7,0.4683859944343567,1.0
RPS20,0.06061248481273651,1.0
MT-ATP6,0.0785447210073471,1.0
UBA2,0.5274878144264221,1.0
FBXL20,0.4166504740715027,1.0
EXOC4,0.24986054003238678,1.0
ELP5,0.7916759848594666,1.0
SERINC1,0.29667890071868896,1.0
KRAS,0.3924539089202881,1.0
SEPTIN11,0.5935954451560974,1.0
RNPC3,0.5278964042663574,1.0
INVS,0.7436317205429077,1.0
C22orf39,0.47401905059814453,1.0
PPM1K,0.6986226439476013,1.0
COPS6,0.37919583916664124,1.0
PHF20,0.13433699309825897,1.0
PRKCH,0.15537869930267334,1.0
EIF4ENIF1,2.054943799972534,1.0
SLC25A42,2.054943799972534,1.0
GRIPAP1,0.7305225729942322,1.0
MIR29B2CHG,2.054943799972534,1.0
ABI3,0.4670731723308563,1.0
RNF146,1.9846841096878052,1.0
RBMX2,1.9846841096878052,1.0
GIT2,0.39461588859558105,1.0
EIF4E,0.5661110877990723,1.0
DCPS,1.3632196187973022,1.0
ACAP2,0.20668718218803406,1.0
CLTB,1.3632196187973022,1.0
ZNF195,1.3632196187973022,1.0
SRD5A3,1.3064312934875488,1.0
GALNT7,1.3064312934875488,1.0
TRIO,1.6120980978012085,1.0
HDAC10,1.0320594310760498,1.0
LINC02256,1.0320594310760498,1.0
BCR,1.0320594310760498,1.0
COMMD9,0.8729128837585449,1.0
FEZ2,1.0320594310760498,1.0
RPL15,0.014305181801319122,1.0
PRKY,0.6264821290969849,1.0
TTC38,0.4784148931503296,1.0
ERP44,0.45976582169532776,1.0
PMS1,0.8350346684455872,1.0
LLPH,0.20175166428089142,1.0
SNRNP70,0.4246703088283539,1.0
ARL2,0.5242418050765991,1.0
TSR2,0.3316185176372528,1.0
MT-ND1,0.074527308344841,1.0
KIAA1328,0.6983739137649536,1.0
ELMO2,0.7914937138557434,1.0
ARPC1A,0.590282678604126,1.0
BLOC1S1,0.20250515639781952,1.0
TOX,0.33004680275917053,1.0
GSPT1,0.4538343846797943,1.0
ANGEL2,0.5436190962791443,1.0
UQCRFS1,0.11665447801351547,1.0
CARS,0.8476566076278687,1.0
CPT1A,0.4347496032714844,1.0
UHMK1,0.2945292592048645,1.0
CYTH1,0.2723259925842285,1.0
DSTN,0.18119053542613983,1.0
ZFAND1,0.7570782899856567,1.0
SF3B4,0.5276297330856323,1.0
NDUFA5,0.2599371671676636,1.0
PPP1CA,0.17034360766410828,1.0
CDC37L1,0.8753209710121155,1.0
WHAMM,0.5527371168136597,1.0
FBXO42,0.6138962507247925,1.0
FGL2,0.6989839673042297,1.0
CDHR3,2.7203798294067383,1.0
TRBV7-4,2.7203798294067383,1.0
ZSCAN2,2.7203798294067383,1.0
BABAM2,0.3632557690143585,1.0
SLAIN1,1.6840366125106812,1.0
CD226,0.8649853467941284,1.0
DTNB,0.8394533395767212,1.0
PPP4R3A,0.43967390060424805,1.0
DCTPP1,1.2310940027236938,1.0
PHF21A,0.4355042576789856,1.0
AC009093.2,1.5788390636444092,1.0
RNF213,0.1419905573129654,1.0
MAPK1,0.5278964042663574,1.0
ZNF718,1.5137460231781006,1.0
TWISTNB,0.5558885931968689,1.0
ZNF25,1.5137460231781006,1.0
GIPC1,1.5137460231781006,1.0
DROSHA,1.5137460231781006,1.0
MAPK13,1.5137460231781006,1.0
RNF14,1.5137460231781006,1.0
DNTTIP2,0.3599795997142792,1.0
DGCR6L,0.29343751072883606,1.0
LRRC28,1.129557728767395,1.0
PTPN12,0.3307665288448334,1.0
SRPK1,0.6846465468406677,1.0
