,log2fold,pval_adj
IQGAP1,0.23788399994373322,1.0
ELOVL1,0.5909296870231628,1.0
MTF2,0.6572585701942444,1.0
SHPRH,1.2895146608352661,1.0
CC2D1A,2.8519082069396973,1.0
TMEM41A,1.1491341590881348,1.0
MAP3K6,2.758580446243286,1.0
AC022217.3,0.20257684588432312,1.0
TMEM123,0.34276968240737915,1.0
B3GNTL1,1.5441722869873047,1.0
BRCC3,1.1104333400726318,1.0
HLA-DPB1,1.4798340797424316,1.0
MTM1,0.8954204320907593,1.0
PROSER1,1.6431981325149536,1.0
APPBP2,1.0727006196975708,1.0
SEC62,0.24329662322998047,1.0
MRPS30,0.6539537310600281,1.0
HNRNPH3,0.25055980682373047,1.0
UHRF2,0.4807176887989044,1.0
BLOC1S5,1.0547794103622437,1.0
HSPE1,0.17059630155563354,1.0
VTI1A,0.5145955681800842,1.0
GPAT4,1.2362380027770996,1.0
C6orf89,0.8905274868011475,1.0
APOL6,0.5738729238510132,1.0
ZNF490,1.1032280921936035,1.0
VPS29,0.37042245268821716,1.0
CXCR4,0.17365819215774536,1.0
PPP2R2B,0.3866947293281555,1.0
CDKL3,0.9077591896057129,1.0
LPCAT3,0.7646560072898865,1.0
XBP1,0.23732422292232513,1.0
PIH1D1,0.7646560072898865,1.0
PNPLA2,0.28356748819351196,1.0
MRPS31,0.666001558303833,1.0
TBC1D20,0.8877031803131104,1.0
DNAJB2,0.7485821843147278,1.0
AC091271.1,0.5974344611167908,1.0
RBM23,0.5877904891967773,1.0
PSMB1,0.2859819829463959,1.0
ASAH1,0.6963703036308289,1.0
SERTAD3,0.9789255857467651,1.0
DDOST,0.24284063279628754,1.0
KDM3A,0.655291736125946,1.0
NR3C1,0.30804479122161865,1.0
C1orf52,0.4363594949245453,1.0
SNF8,0.6038942933082581,1.0
KIAA1109,0.28397372364997864,1.0
BST2,0.3367082178592682,1.0
PHF1,0.3151974081993103,1.0
SMS,0.7665940523147583,1.0
RSBN1L,0.4686141014099121,1.0
WSB1,0.19175812602043152,1.0
ATP11B,0.26282989978790283,1.0
PSMD4,0.5052871108055115,1.0
ARL14EPL,3.5872788429260254,1.0
STX16,0.5066016912460327,1.0
NOLC1,0.5118412375450134,1.0
SHQ1,2.5285494327545166,1.0
CAPZA2,0.4458807706832886,1.0
EID2,0.8525057435035706,1.0
JUN,0.16535864770412445,1.0
ANKRD10,0.4608887732028961,1.0
CASP3,0.7375407218933105,1.0
MBNL1,0.14973706007003784,1.0
UBE2E1,0.542039155960083,1.0
STARD4,1.265971302986145,1.0
DCAKD,1.8064486980438232,1.0
DCK,0.5816553235054016,1.0
GPR137,1.3646684885025024,1.0
SIPA1L1,0.3151368796825409,1.0
WTAP,0.2217586636543274,1.0
XRCC1,1.109451174736023,1.0
PDLIM5,0.721807599067688,1.0
IER2,0.18194667994976044,1.0
CCDC97,1.1999828815460205,1.0
SAMD1,1.1999828815460205,1.0
TAZ,0.706555962562561,1.0
UCHL3,0.7990126013755798,1.0
NUP35,1.4396213293075562,1.0
SYNGR3,1.4396213293075562,1.0
ARL2,0.7319980263710022,1.0
AC008892.1,1.1503349542617798,1.0
TAMM41,1.1503349542617798,1.0
PCMT1,0.4949638247489929,1.0
ATP5PF,0.24203455448150635,1.0
LCORL,0.8100510835647583,1.0
KLF12,0.37541306018829346,1.0
UTP6,0.8755159378051758,1.0
XPR1,0.4968709349632263,1.0
CLPTM1L,0.9331486225128174,1.0
CASP7,0.9331486225128174,1.0
