,0
4692,IBA57
4693,IBTK
4694,ICA1
4695,ICAM1
4696,ICAM2
4697,ICAM3
4698,ICE1
4699,ICE2
4700,ICK
4701,ICMT
4702,ICOS
4703,ID1
4704,ID2
4705,ID2-AS1
4706,ID3
4707,IDE
4708,IDH1
4709,IDH2
4710,IDH3A
4711,IDH3B
4712,IDH3G
4713,IDI1
4714,IDI2-AS1
4715,IDNK
4716,IDS
4717,IDUA
4718,IER2
4719,IER3
4720,IER3IP1
4721,IER5
4722,IER5L
4723,IFFO1
4724,IFFO2
4725,IFI16
4726,IFI27L1
4727,IFI27L2
4728,IFI30
4729,IFI35
4730,IFI44
4731,IFI44L
4732,IFI6
4733,IFIH1
4734,IFIT1
4735,IFIT2
4736,IFIT3
4737,IFIT5
4738,IFITM1
4739,IFITM2
4740,IFITM3
4741,IFNAR1
4742,IFNAR2
4743,IFNG
4744,IFNG-AS1
4745,IFNGR1
4746,IFNGR2
4747,IFRD1
4748,IFRD2
4749,IFT122
4750,IFT140
4751,IFT172
4752,IFT20
4753,IFT22
4754,IFT27
4755,IFT43
4756,IFT46
4757,IFT52
4758,IFT57
4759,IFT74
4760,IFT80
4761,IFT88
4762,IGBP1
4763,IGF1R
4764,IGF2R
4765,IGFBP3
4766,IGFLR1
4767,IGHA1
4768,IGHA2
4769,IGHMBP2
4770,IGHV1-3
4771,IGHV3-23
4772,IGKC
4773,IGKV1-5
4774,IGKV3-11
4775,IGKV3-15
4776,IGKV3-20
4777,IGKV4-1
4778,IGLV1-40
4779,IGLV2-14
4780,IGLV3-21
4781,IGSF22
4782,IGSF8
4783,IK
4784,IKBIP
4785,IKBKB
4786,IKBKE
4787,IKBKG
4788,IKZF1
4789,IKZF2
4790,IKZF3
4791,IKZF5
4792,IL10RA
4793,IL10RB
4794,IL11RA
4795,IL12RB1
4796,IL12RB2
4797,IL15
4798,IL15RA
4799,IL16
4800,IL17A
4801,IL17RA
4802,IL17RC
4803,IL17RE
4804,IL18BP
4805,IL18R1
4806,IL18RAP
4807,IL1R1
4808,IL1R2
4809,IL1RAP
4810,IL2
4811,IL21R
4812,IL22
4813,IL23A
4814,IL23R
4815,IL26
4816,IL27RA
4817,IL2RA
4818,IL2RB
4819,IL2RG
4820,IL32
4821,IL4I1
4822,IL4R
4823,IL6R
4824,IL6ST
4825,IL7R
4826,IL9R
4827,ILF2
4828,ILF3
4829,ILF3-DT
4830,ILK
4831,ILKAP
4832,ILRUN
4833,ILVBL
4834,IMMP1L
4835,IMMP2L
4836,IMMT
4837,IMP3
4838,IMP4
4839,IMPA1
4840,IMPACT
4841,IMPAD1
4842,IMPDH1
4843,IMPDH2
4844,INAFM1
4845,INCENP
4846,INF2
4847,ING1
4848,ING2
4849,ING3
4850,ING4
4851,ING5
4852,INIP
4853,INKA2
4854,INO80
4855,INO80B
4856,INO80C
4857,INO80D
4858,INO80E
4859,INPP1
4860,INPP4A
4861,INPP4B
4862,INPP5A
4863,INPP5B
4864,INPP5D
4865,INPP5E
4866,INPP5F
4867,INPP5K
4868,INPPL1
4869,INSIG1
4870,INSIG2
4871,INSYN2B
4872,INTS1
4873,INTS10
4874,INTS11
4875,INTS12
4876,INTS13
4877,INTS14
4878,INTS2
4879,INTS3
4880,INTS4
4881,INTS5
4882,INTS6
4883,INTS6-AS1
4884,INTS6L
4885,INTS7
4886,INTS8
4887,INTS9
4888,INVS
4889,IP6K1
4890,IP6K2
4891,IPCEF1
4892,IPMK
4893,IPO11
4894,IPO13
4895,IPO4
4896,IPO5
4897,IPO7
4898,IPO8
4899,IPO9
4900,IPP
4901,IPPK
4902,IQCB1
4903,IQCE
4904,IQCG
4905,IQCH
4906,IQCH-AS1
4907,IQCN
4908,IQGAP1
4909,IQGAP2
4910,IQSEC1
4911,IRAK1
4912,IRAK1BP1
4913,IRAK2
4914,IRAK4
4915,IREB2
4916,IRF1
4917,IRF2
4918,IRF2BP1
4919,IRF2BP2
4920,IRF2BPL
4921,IRF3
4922,IRF4
4923,IRF5
4924,IRF7
4925,IRF8
4926,IRF9
4927,IRGM
4928,IRGQ
4929,IRS2
4930,ISCA1
4931,ISCA2
4932,ISCU
4933,ISG15
4934,ISG20
4935,ISG20L2
4936,ISOC1
4937,ISOC2
4938,IST1
4939,ISY1
4940,ISYNA1
4941,ITCH
4942,ITFG1
4943,ITFG2
4944,ITFG2-AS1
4945,ITGA1
4946,ITGA4
4947,ITGA5
4948,ITGA6
4949,ITGAE
4950,ITGAL
4951,ITGAV
4952,ITGAX
4953,ITGB1
4954,ITGB1BP1
4955,ITGB2
4956,ITGB2-AS1
4957,ITGB3BP
4958,ITGB7
4959,ITK
4960,ITM2A
4961,ITM2B
4962,ITM2C
4963,ITPA
4964,ITPK1
4965,ITPKB
4966,ITPKC
4967,ITPR1
4968,ITPR2
4969,ITPR3
4970,ITPRID2
4971,ITPRIP
4972,ITPRIPL1
4973,ITPRIPL2
4974,ITSN2
4975,IVD
4976,IVNS1ABP
4977,IWS1
4978,IZUMO4
4979,JADE1
4980,JADE2
4981,JAGN1
4982,JAK1
4983,JAK2
4984,JAK3
4985,JAKMIP2
4986,JAM3
4987,JAML
4988,JARID2
4989,JARID2-AS1
4990,JAZF1
4991,JCHAIN
4992,JHY
4993,JKAMP
4994,JMJD1C
4995,JMJD4
4996,JMJD6
4997,JMJD7
4998,JMJD8
4999,JMY
5000,JOSD1
5001,JOSD2
5002,JPT1
5003,JPT2
5004,JPX
5005,JRKL
5006,JTB
5007,JUN
5008,JUNB
5009,JUND
5010,KANSL1
5011,KANSL1-AS1
5012,KANSL1L
5013,KANSL2
5014,KANSL3
5015,KANTR
5016,KARS
5017,KAT2A
5018,KAT2B
5019,KAT5
5020,KAT6A
5021,KAT6B
5022,KAT7
5023,KAT8
5024,KATNA1
5025,KATNAL1
5026,KATNB1
5027,KATNBL1
5028,KBTBD2
5029,KBTBD3
5030,KBTBD4
5031,KBTBD7
5032,KBTBD8
5033,KCMF1
5034,KCNA3
5035,KCNAB2
5036,KCNG2
5037,KCNK5
5038,KCNK6
5039,KCNMB3
5040,KCNMB4
5041,KCNN4
5042,KCNQ1
5043,KCNQ1OT1
5044,KCNQ3
5045,KCNQ5
5046,KCTD10
5047,KCTD13
5048,KCTD16
5049,KCTD17
5050,KCTD18
5051,KCTD2
5052,KCTD20
5053,KCTD21
5054,KCTD5
5055,KCTD6
5056,KCTD7
5057,KCTD9
5058,KDELR1
5059,KDELR2
5060,KDM1A
5061,KDM1B
5062,KDM2A
5063,KDM2B
5064,KDM2B-DT
5065,KDM3A
5066,KDM3B
5067,KDM4A
5068,KDM4B
5069,KDM4C
5070,KDM5A
5071,KDM5B
5072,KDM5C
5073,KDM5D
5074,KDM6A
5075,KDM6B
5076,KDM7A
5077,KDM8
5078,KDSR
5079,KEAP1
5080,KHDC1
5081,KHDC4
5082,KHDRBS1
5083,KHDRBS3
5084,KHK
5085,KHNYN
5086,KHSRP
5087,KIAA0040
5088,KIAA0100
5089,KIAA0232
5090,KIAA0319L
5091,KIAA0355
5092,KIAA0513
5093,KIAA0556
5094,KIAA0586
5095,KIAA0753
5096,KIAA0825
5097,KIAA0895
5098,KIAA0930
5099,KIAA1109
5100,KIAA1143
5101,KIAA1191
5102,KIAA1211L
5103,KIAA1324
5104,KIAA1324L
5105,KIAA1328
5106,KIAA1586
5107,KIAA1671
5108,KIAA1958
5109,KIAA2013
5110,KIAA2026
5111,KIDINS220
5112,KIF11
5113,KIF13B
5114,KIF16B
5115,KIF18A
5116,KIF1B
5117,KIF1BP
5118,KIF1C
5119,KIF20B
5120,KIF21A
5121,KIF21B
5122,KIF22
5123,KIF23
5124,KIF27
5125,KIF2A
5126,KIF3A
5127,KIF3B
5128,KIF5B
5129,KIF5C
5130,KIF9
5131,KIF9-AS1
5132,KIFAP3
5133,KIFC1
5134,KIFC2
5135,KIFC3
5136,KIN
5137,KIR2DL1
5138,KIR2DL4
5139,KIR3DL2
5140,KIT
5141,KIZ
5142,KIZ-AS1
5143,KLC1
5144,KLC2
5145,KLC4
5146,KLF10
5147,KLF11
5148,KLF12
5149,KLF13
5150,KLF16
5151,KLF2
5152,KLF3
5153,KLF4
5154,KLF5
5155,KLF6
5156,KLF7
5157,KLF9
5158,KLHDC1
5159,KLHDC10
5160,KLHDC2
5161,KLHDC3
5162,KLHDC4
5163,KLHDC7B
5164,KLHL11
5165,KLHL12
5166,KLHL15
5167,KLHL17
5168,KLHL18
5169,KLHL2
5170,KLHL20
5171,KLHL21
5172,KLHL22
5173,KLHL23
5174,KLHL24
5175,KLHL25
5176,KLHL26
5177,KLHL28
5178,KLHL36
5179,KLHL4
5180,KLHL42
5181,KLHL5
5182,KLHL6
5183,KLHL7
5184,KLHL8
5185,KLHL9
5186,KLRB1
5187,KLRC1
5188,KLRC2
5189,KLRC3
5190,KLRC4
5191,KLRD1
5192,KLRF1
5193,KLRG1
5194,KLRK1
5195,KMT2A
5196,KMT2B
5197,KMT2C
5198,KMT2D
5199,KMT2E
5200,KMT2E-AS1
5201,KMT5A
5202,KMT5B
5203,KMT5C
5204,KNL1
5205,KNOP1
5206,KNSTRN
5207,KNTC1
5208,KPNA1
5209,KPNA2
5210,KPNA3
5211,KPNA4
5212,KPNA5
5213,KPNA6
5214,KPNB1
5215,KRAS
5216,KRBA1
5217,KRBA2
5218,KRBOX4
5219,KRCC1
5220,KRI1
5221,KRIT1
5222,KRR1
5223,KRT10
5224,KRT18
5225,KRTAP5-AS1
5226,KRTCAP2
5227,KSR1
5228,KTI12
5229,KTN1
5230,KXD1
5231,KYAT1
5232,KYAT3
5233,L2HGDH
5234,L3HYPDH
5235,L3MBTL2
5236,L3MBTL3
5237,LACC1
5238,LACTB
5239,LACTB2
5240,LACTB2-AS1
5241,LAG3
5242,LAGE3
5243,LAIR1
5244,LAMP1
5245,LAMP2
5246,LAMTOR1
5247,LAMTOR2
5248,LAMTOR3
5249,LAMTOR4
5250,LAMTOR5
5251,LAMTOR5-AS1
5252,LANCL1
5253,LANCL2
5254,LAP3
5255,LAPTM4A
5256,LAPTM4B
5257,LAPTM5
5258,LARGE1
5259,LARP1
5260,LARP1B
5261,LARP4
5262,LARP4B
5263,LARP7
5264,LARS
5265,LARS2
5266,LAS1L
5267,LASP1
5268,LAT
5269,LAT2
5270,LATS1
5271,LATS2
5272,LAX1
5273,LAYN
5274,LBH
5275,LBHD1
5276,LBR
5277,LCK
5278,LCLAT1
5279,LCMT1
5280,LCMT1-AS1
5281,LCMT2
5282,LCOR
5283,LCORL
5284,LCP1
5285,LCP2
5286,LDAH
5287,LDB1
5288,LDHA
5289,LDHB
5290,LDLR
5291,LDLRAD3
5292,LDLRAD4
5293,LDLRAP1
5294,LDOC1
5295,LEF1
5296,LEKR1
5297,LEMD2
5298,LEMD3
5299,LENG1
5300,LENG8
5301,LENG8-AS1
5302,LENG9
5303,LEO1
5304,LEPROT
5305,LEPROTL1
5306,LETM1
5307,LETM2
5308,LETMD1
5309,LFNG
5310,LGALS1
5311,LGALS3
5312,LGALS3BP
5313,LGALS8
5314,LGALS9
5315,LHFPL5
5316,LHPP
5317,LIAS
5318,LIG1
5319,LIG3
5320,LIG4
5321,LILRB1
5322,LIMA1
5323,LIMD1
5324,LIMD2
5325,LIME1
5326,LIMK1
5327,LIMK2
5328,LIMS1
5329,LIN37
5330,LIN52
5331,LIN54
5332,LIN7B
5333,LIN7C
5334,LINC-PINT
5335,LINC00092
5336,LINC00115
5337,LINC00174
5338,LINC00205
5339,LINC00221
5340,LINC00239
5341,LINC00243
5342,LINC002481
5343,LINC00265
5344,LINC00271
5345,LINC00278
5346,LINC00299
5347,LINC00309
5348,LINC00324
5349,LINC00339
5350,LINC00342
5351,LINC00402
5352,LINC00426
5353,LINC00467
5354,LINC00476
5355,LINC00484
5356,LINC00486
5357,LINC00511
5358,LINC00513
5359,LINC00526
5360,LINC00528
5361,LINC00539
5362,LINC00571
5363,LINC00598
5364,LINC00623
5365,LINC00624
5366,LINC00630
5367,LINC00641
5368,LINC00649
5369,LINC00662
5370,LINC00667
5371,LINC00824
5372,LINC00847
5373,LINC00861
5374,LINC00863
5375,LINC00880
5376,LINC00886
5377,LINC00892
5378,LINC00893
5379,LINC00894
5380,LINC00909
5381,LINC00910
5382,LINC00921
5383,LINC00944
5384,LINC00954
5385,LINC00957
5386,LINC00963
5387,LINC01003
5388,LINC01004
5389,LINC01006
5390,LINC01011
5391,LINC01089
5392,LINC01128
5393,LINC01132
5394,LINC01135
5395,LINC01136
5396,LINC01137
5397,LINC01138
5398,LINC01184
5399,LINC01185
5400,LINC01215
5401,LINC01220
5402,LINC01237
5403,LINC01278
5404,LINC01350
5405,LINC01353
5406,LINC01358
5407,LINC01366
5408,LINC01376
5409,LINC01409
5410,LINC01410
5411,LINC01465
5412,LINC01473
5413,LINC01524
5414,LINC01534
5415,LINC01550
5416,LINC01572
5417,LINC01578
5418,LINC01588
5419,LINC01619
5420,LINC01644
5421,LINC01655
5422,LINC01679
5423,LINC01684
5424,LINC01715
5425,LINC01765
5426,LINC01806
5427,LINC01814
5428,LINC01816
5429,LINC01841
5430,LINC01871
5431,LINC01891
5432,LINC01934
5433,LINC01943
5434,LINC01952
5435,LINC01970
5436,LINC02018
5437,LINC02062
5438,LINC02084
5439,LINC02100
5440,LINC02132
5441,LINC02195
5442,LINC02245
5443,LINC02256
5444,LINC02265
5445,LINC02273
5446,LINC02320
5447,LINC02325
5448,LINC02328
5449,LINC02340
5450,LINC02341
5451,LINC02352
5452,LINC02361
5453,LINC02384
5454,LINC02391
5455,LINC02404
5456,LINC02422
5457,LINC02446
5458,LINC02482
5459,LINC02528
5460,LINC02539
5461,LINC02580
5462,LINC02591
5463,LINC02611
5464,LINC02613
5465,LINC02614
5466,LINC02649
5467,LINC02694
5468,LINC02709
5469,LINC02762
5470,LINGO1
5471,LINS1
5472,LIPA
5473,LIPE
5474,LIPE-AS1
5475,LIPT1
5476,LITAF
5477,LIX1L
5478,LIX1L-AS1
5479,LLGL2
5480,LLPH
5481,LLPH-DT
5482,LMAN1
5483,LMAN2
5484,LMAN2L
5485,LMBR1
5486,LMBR1L
5487,LMBRD1
5488,LMBRD2
5489,LMF1
5490,LMF2
5491,LMLN
5492,LMNA
5493,LMNB1
5494,LMNB2
5495,LMO4
5496,LMO7
5497,LMTK2
5498,LMTK3
5499,LNPEP
5500,LNPK
5501,LNX2
5502,LONP1
5503,LONP2
5504,LONRF1
5505,LONRF3
5506,LOXL1-AS1
5507,LPAR2
5508,LPAR5
5509,LPAR6
5510,LPCAT1
5511,LPCAT3
5512,LPCAT4
5513,LPGAT1
5514,LPIN1
5515,LPIN2
5516,LPP
5517,LPXN
5518,LRATD2
5519,LRBA
5520,LRCH1
5521,LRCH3
5522,LRCH4
5523,LRIF1
5524,LRIG1
5525,LRIG2
5526,LRMP
5527,LRP10
5528,LRP12
5529,LRP2BP
5530,LRP5L
5531,LRP8
5532,LRPAP1
5533,LRPPRC
5534,LRR1
5535,LRRC1
5536,LRRC14
5537,LRRC2
5538,LRRC23
5539,LRRC28
5540,LRRC37A2
5541,LRRC37A3
5542,LRRC37B
5543,LRRC40
5544,LRRC41
5545,LRRC42
5546,LRRC45
5547,LRRC47
5548,LRRC57
5549,LRRC58
5550,LRRC59
5551,LRRC75A
5552,LRRC8A
5553,LRRC8B
5554,LRRC8C
5555,LRRC8C-DT
5556,LRRC8D
5557,LRRCC1
5558,LRRFIP1
5559,LRRFIP2
5560,LRRIQ3
5561,LRRN3
5562,LRSAM1
5563,LRTOMT
5564,LRWD1
5565,LSG1
5566,LSM1
5567,LSM10
5568,LSM12
5569,LSM14A
5570,LSM14B
5571,LSM2
5572,LSM3
5573,LSM4
5574,LSM5
5575,LSM6
5576,LSM7
5577,LSM8
5578,LSP1
5579,LSR
5580,LSS
5581,LST1
5582,LTA
5583,LTA4H
5584,LTB
5585,LTB4R
5586,LTB4R2
5587,LTBP3
5588,LTBP4
5589,LTC4S
5590,LTK
5591,LTN1
5592,LTO1
5593,LTV1
5594,LUC7L
5595,LUC7L2
5596,LUC7L3
5597,LUCAT1
5598,LUZP1
5599,LXN
5600,LY6E
5601,LY6G5C
5602,LY75
5603,LY9
5604,LY96
5605,LYAR
5606,LYN
5607,LYPD3
5608,LYPLA1
5609,LYPLA2
5610,LYPLAL1
5611,LYRM1
5612,LYRM2
5613,LYRM4
5614,LYRM7
5615,LYRM9
5616,LYSMD2
5617,LYSMD3
5618,LYSMD4
5619,LYST
5620,LZIC
5621,LZTFL1
5622,LZTR1
5623,LZTS1
5624,LZTS2
5625,LZTS3
5626,M6PR
5627,MACC1
5628,MACF1
5629,MACO1
5630,MACROD1
5631,MACROD2
5632,MAD1L1
5633,MAD2L1
5634,MAD2L1BP
5635,MAD2L2
5636,MADD
5637,MAEA
5638,MAF
5639,MAF1
5640,MAFF
5641,MAFG
5642,MAFK
5643,MAGED1
5644,MAGED2
5645,MAGEE1
5646,MAGEH1
5647,MAGI3
5648,MAGOH
5649,MAGOHB
5650,MAGT1
5651,MAIP1
5652,MAK
5653,MAK16
5654,MAL
5655,MALAT1
5656,MALSU1
5657,MALT1
5658,MAML1
5659,MAML2
5660,MAML3
5661,MAMLD1
5662,MAN1A1
5663,MAN1A2
5664,MAN1B1
5665,MAN1B1-DT
5666,MAN1C1
5667,MAN2A1
5668,MAN2A2
5669,MAN2B1
5670,MAN2B2
5671,MAN2C1
5672,MANBA
5673,MANBAL
5674,MANEA
5675,MANEA-DT
5676,MANF
5677,MAP11
5678,MAP1A
5679,MAP1LC3A
5680,MAP1LC3B
5681,MAP1LC3B2
5682,MAP1S
5683,MAP2K1
5684,MAP2K2
5685,MAP2K3
5686,MAP2K4
5687,MAP2K5
5688,MAP2K6
5689,MAP2K7
5690,MAP3K1
5691,MAP3K10
5692,MAP3K11
5693,MAP3K12
5694,MAP3K13
5695,MAP3K14
5696,MAP3K14-AS1
5697,MAP3K2
5698,MAP3K2-DT
5699,MAP3K20
5700,MAP3K21
5701,MAP3K3
5702,MAP3K4
5703,MAP3K5
5704,MAP3K6
5705,MAP3K7
5706,MAP3K7CL
5707,MAP3K8
5708,MAP3K9
5709,MAP4
5710,MAP4K1
5711,MAP4K2
5712,MAP4K3
5713,MAP4K3-DT
5714,MAP4K4
5715,MAP4K5
5716,MAP7D1
5717,MAP7D3
5718,MAP9
5719,MAPK1
5720,MAPK12
5721,MAPK13
5722,MAPK14
5723,MAPK1IP1L
5724,MAPK3
5725,MAPK6
5726,MAPK7
5727,MAPK8
5728,MAPK8IP1
5729,MAPK8IP3
5730,MAPK9
5731,MAPKAP1
5732,MAPKAPK2
5733,MAPKAPK3
5734,MAPKAPK5
5735,MAPKAPK5-AS1
5736,MAPKBP1
5737,MAPRE1
5738,MAPRE2
5739,MAPRE3
5740,MARCH2
5741,MARCH3
5742,MARCH5
5743,MARCH6
5744,MARCH7
5745,MARCH8
5746,MARCH9
5747,MARCKSL1
5748,MARF1
5749,MARK2
5750,MARK3
5751,MARK4
5752,MARS
5753,MARS2
5754,MAST2
5755,MAST3
5756,MAST4
5757,MASTL
5758,MAT2A
5759,MAT2B
5760,MATK
5761,MATN1-AS1
5762,MATN2
5763,MATR3-1
5764,MAU2
5765,MAVS
5766,MAX
5767,MAZ
5768,MB21D2
5769,MBD1
5770,MBD2
5771,MBD3
5772,MBD4
5773,MBD5
5774,MBD6
5775,MBIP
5776,MBLAC2
5777,MBNL1
5778,MBNL1-AS1
5779,MBNL2
5780,MBNL3
5781,MBOAT1
5782,MBOAT7
5783,MBP
5784,MBTD1
5785,MBTPS1
5786,MBTPS2
5787,MCAM
5788,MCAT
5789,MCC
5790,MCCC1
5791,MCCC2
5792,MCEE
5793,MCF2L2
5794,MCFD2
5795,MCL1
5796,MCM2
5797,MCM3
5798,MCM3AP
5799,MCM4
5800,MCM5
5801,MCM6
5802,MCM7
5803,MCM8
5804,MCM9
5805,MCMBP
5806,MCOLN1
5807,MCOLN2
5808,MCPH1
5809,MCRIP1
5810,MCRIP2
5811,MCRS1
5812,MCTP2
5813,MCTS1
5814,MCU
5815,MCUB
5816,MCUR1
5817,MDC1
5818,MDFIC
5819,MDGA1
5820,MDH1
5821,MDH2
5822,MDM1
5823,MDM2
5824,MDM4
5825,MDN1
5826,MDP1
5827,ME1
5828,ME2
5829,MEA1
5830,MEAF6
5831,MEAK7
5832,MECOM
5833,MECP2
5834,MECR
5835,MED1
5836,MED10
5837,MED11
5838,MED12
5839,MED12L
5840,MED13
5841,MED13L
5842,MED14
5843,MED15
5844,MED16
5845,MED17
5846,MED18
5847,MED19
5848,MED20
5849,MED21
5850,MED22
5851,MED23
5852,MED24
5853,MED25
5854,MED26
5855,MED27
5856,MED28
5857,MED29
5858,MED30
5859,MED31
5860,MED4
5861,MED6
5862,MED7
5863,MED8
5864,MED9
5865,MEF2A
5866,MEF2B
5867,MEF2D
5868,MEGF6
5869,MEGF9
5870,MEI1
5871,MEMO1
5872,MEN1
5873,MEPCE
5874,MESD
5875,METAP1
5876,METAP1D
5877,METAP2
5878,METRN
5879,METRNL
5880,METTL1
5881,METTL14
5882,METTL15
5883,METTL16
5884,METTL17
5885,METTL18
5886,METTL21A
5887,METTL22
5888,METTL23
5889,METTL24
5890,METTL25
5891,METTL26
5892,METTL2A
5893,METTL2B
5894,METTL3
5895,METTL4
5896,METTL5
5897,METTL6
5898,METTL7A
5899,METTL8
5900,METTL9
5901,MEX3C
5902,MFAP1
5903,MFAP3
5904,MFF
5905,MFGE8
5906,MFHAS1
5907,MFN1
5908,MFN2
5909,MFNG
5910,MFSD1
5911,MFSD10
5912,MFSD11
5913,MFSD12
5914,MFSD14A
5915,MFSD14B
5916,MFSD14C
5917,MFSD2A
5918,MFSD3
5919,MFSD4B
5920,MFSD5
5921,MFSD6
5922,MFSD8
5923,MFSD9
5924,MGA
5925,MGAT1
5926,MGAT2
5927,MGAT4A
5928,MGAT4B
5929,MGAT5
5930,MGLL
5931,MGME1
5932,MGMT
5933,MGRN1
5934,MGST3
5935,MHENCR
5936,MIA2
5937,MIA3
5938,MIAT
5939,MIATNB
5940,MIB1
5941,MIB2
5942,MICA
5943,MICAL1
5944,MICAL2
5945,MICAL3
5946,MICALL1
5947,MICB
5948,MICOS10
5949,MICOS13
5950,MICU1
5951,MICU2
5952,MICU3
5953,MID1IP1
5954,MID2
5955,MIDN
5956,MIEF1
5957,MIEN1
5958,MIER1
5959,MIER2
5960,MIER3
5961,MIF
5962,MIF4GD
5963,MIGA1
5964,MIGA2
5965,MIIP
5966,MINCR
5967,MINDY1
5968,MINDY2
5969,MINDY3
5970,MINK1
5971,MINPP1
5972,MIOS
5973,MIPEP
5974,MIR155HG
5975,MIR17HG
5976,MIR181A1HG
5977,MIR222HG
5978,MIR22HG
5979,MIR29B2CHG
5980,MIR3142HG
5981,MIR3936HG
5982,MIR4435-2HG
5983,MIR4453HG
5984,MIR497HG
5985,MIR762HG
5986,MIRLET7BHG
5987,MIS12
5988,MIS18A
5989,MIS18BP1
5990,MITD1
5991,MKI67
5992,MKKS
5993,MKLN1
5994,MKNK1
5995,MKNK2
5996,MKRN1
5997,MKRN2
5998,MKRN2OS
5999,MLEC
6000,MLF1
6001,MLF2
6002,MLH1
6003,MLH3
6004,MLKL
6005,MLLT1
6006,MLLT10
6007,MLLT11
6008,MLLT3
6009,MLLT6
6010,MLST8
6011,MLX
6012,MLXIP
6013,MLYCD
6014,MMAA
6015,MMAB
6016,MMADHC
6017,MMD
6018,MMGT1
6019,MMP23B
6020,MMP24
6021,MMP24OS
6022,MMP25
6023,MMP25-AS1
6024,MMP9
6025,MMS19
6026,MMS22L
6027,MMUT
6028,MNAT1
6029,MNT
6030,MOAP1
6031,MOB1A
6032,MOB1B
6033,MOB2
6034,MOB3A
6035,MOB3C
6036,MOB4
6037,MOCS2
6038,MOCS3
6039,MOGS
6040,MOK
6041,MON1A
6042,MON1B
6043,MON2
6044,MORC2
6045,MORC3
6046,MORC4
6047,MORF4L1
6048,MORF4L2
6049,MORF4L2-AS1
6050,MORN1
6051,MORN2
6052,MORN3
6053,MOSMO
6054,MOSPD1
6055,MOSPD2
6056,MOSPD3
6057,MOV10
6058,MPC1
6059,MPC2
6060,MPDU1
6061,MPG
6062,MPHOSPH10
6063,MPHOSPH6
6064,MPHOSPH8
6065,MPHOSPH9
6066,MPI
6067,MPLKIP
6068,MPND
6069,MPP1
6070,MPP5
6071,MPP6
6072,MPP7
6073,MPPE1
6074,MPRIP
6075,MPST
6076,MPV17
6077,MPV17L2
6078,MPZL1
6079,MPZL3
6080,MR1
6081,MRE11
6082,MREG
6083,MRFAP1
6084,MRFAP1L1
6085,MRGBP
6086,MRI1
6087,MRM1
6088,MRM2
6089,MRM3
6090,MRNIP
6091,MROH1
6092,MRPL1
6093,MRPL10
6094,MRPL11
6095,MRPL12
6096,MRPL13
6097,MRPL14
6098,MRPL15
6099,MRPL16
6100,MRPL17
6101,MRPL18
6102,MRPL19
6103,MRPL2
6104,MRPL20
6105,MRPL20-AS1
6106,MRPL21
6107,MRPL22
6108,MRPL23
6109,MRPL24
6110,MRPL27
6111,MRPL28
6112,MRPL3
6113,MRPL30
6114,MRPL32
6115,MRPL33
6116,MRPL34
6117,MRPL35
6118,MRPL36
6119,MRPL37
6120,MRPL38
6121,MRPL39
6122,MRPL4
6123,MRPL40
6124,MRPL41
6125,MRPL42
6126,MRPL43
6127,MRPL44
6128,MRPL45
6129,MRPL46
6130,MRPL47
6131,MRPL48
6132,MRPL49
6133,MRPL50
6134,MRPL51
6135,MRPL52
6136,MRPL53
6137,MRPL54
6138,MRPL55
6139,MRPL57
6140,MRPL58
6141,MRPL9
6142,MRPS10
6143,MRPS11
6144,MRPS12
6145,MRPS14
6146,MRPS15
6147,MRPS16
6148,MRPS17
6149,MRPS18A
6150,MRPS18B
6151,MRPS18C
6152,MRPS2
6153,MRPS21
6154,MRPS22
6155,MRPS23
6156,MRPS24
6157,MRPS25
6158,MRPS26
6159,MRPS27
6160,MRPS28
6161,MRPS30
6162,MRPS31
6163,MRPS33
6164,MRPS34
6165,MRPS35
6166,MRPS36
6167,MRPS5
6168,MRPS6
6169,MRPS7
6170,MRPS9
6171,MRRF
6172,MRS2
6173,MRTFA
6174,MRTFB
6175,MRTO4
6176,MSANTD2
6177,MSANTD3
6178,MSANTD4
6179,MSC
6180,MSC-AS1
6181,MSH2
6182,MSH3
6183,MSH5
6184,MSH6
6185,MSI2
6186,MSL1
6187,MSL2
6188,MSL3
6189,MSMO1
6190,MSN
6191,MSRA
6192,MSRB1
6193,MSRB2
6194,MSTO1
6195,MT-ATP6
6196,MT-ATP8
6197,MT-CO1
6198,MT-CO2
6199,MT-CO3
6200,MT-CYB
6201,MT-ND1
6202,MT-ND2
6203,MT-ND3
6204,MT-ND4
6205,MT-ND4L
6206,MT-ND5
6207,MT-ND6
6208,MT1E
6209,MT1F
6210,MT1X
6211,MT2A
6212,MTA1
6213,MTA2
6214,MTA3
6215,MTAP
6216,MTBP
6217,MTCH1
6218,MTCH2
6219,MTCP1
6220,MTDH
6221,MTERF1
6222,MTERF2
6223,MTERF3
6224,MTERF4
6225,MTF1
6226,MTF2
6227,MTFMT
6228,MTFP1
6229,MTFR1
6230,MTFR1L
6231,MTG1
6232,MTG2
6233,MTHFD1
6234,MTHFD1L
6235,MTHFD2
6236,MTHFD2L
6237,MTHFR
6238,MTHFS
6239,MTHFSD
6240,MTIF2
6241,MTIF3
6242,MTLN
6243,MTM1
6244,MTMR1
6245,MTMR10
6246,MTMR12
6247,MTMR14
6248,MTMR2
6249,MTMR3
6250,MTMR4
6251,MTMR6
6252,MTMR8
6253,MTMR9
6254,MTO1
6255,MTOR
6256,MTPAP
6257,MTPN
