,Gene stable ID,Gene name_mart,Used by 10X,ultimate_gene_name
68704,ENSG00000115042,FAHD2A,True,FAHD2A
68705,ENSG00000308087,,,ENSG00000308087
68706,ENSG00000256030,CBX3P4,,CBX3P4
68707,ENSG00000267795,SMIM22,True,SMIM22
68708,ENSG00000291193,,,ENSG00000291193
68709,ENSG00000256552,,,ENSG00000256552
68710,ENSG00000134297,PLEKHA8P1,,PLEKHA8P1_ENSG00000134297
68711,ENSG00000308128,,,ENSG00000308128
68712,ENSG00000256984,,,ENSG00000256984
68713,ENSG00000223485,LINC01615,True,LINC01615
68714,ENSG00000239881,RPS27P25,,RPS27P25
68715,ENSG00000257943,,,ENSG00000257943
68716,ENSG00000135502,SLC26A10P,True,SLC26A10P
68717,ENSG00000130595,TNNT3,True,TNNT3
68718,ENSG00000250049,,True,AC114316.1
68719,ENSG00000229043,ZFAND2A-DT,True,ZFAND2A-DT
68720,ENSG00000196534,OR9K1P,,OR9K1P
68721,ENSG00000255669,,,ENSG00000255669
68722,ENSG00000184293,CLECL1P,True,CLECL1P
68723,ENSG00000182796,TMEM198B,,TMEM198B_ENSG00000182796
68724,ENSG00000308153,,,ENSG00000308153
68725,ENSG00000226533,BTBD9-AS1,True,BTBD9-AS1
68726,ENSG00000290040,,,ENSG00000290040
68727,ENSG00000290047,,,ENSG00000290047
68728,ENSG00000255763,MRPS18CP4,,MRPS18CP4
68729,ENSG00000251908,RNU6-491P,,RNU6-491P
68730,ENSG00000288744,,,ENSG00000288744
68731,ENSG00000233381,AK4P3,,AK4P3
68732,ENSG00000164853,UNCX,True,UNCX
68733,ENSG00000308175,,,ENSG00000308175
68734,ENSG00000267077,,True,AC020663.2
68735,ENSG00000308177,,,ENSG00000308177
68736,ENSG00000184047,DIABLO,True,DIABLO
68737,ENSG00000067836,ROGDI,True,ROGDI
68738,ENSG00000308187,,,ENSG00000308187
68739,ENSG00000308190,,,ENSG00000308190
68740,ENSG00000233082,,True,AC073094.1
68741,ENSG00000227598,,True,Z94721.1
68742,ENSG00000305758,,,ENSG00000305758
68743,ENSG00000305742,,,ENSG00000305742
68744,ENSG00000308201,,,ENSG00000308201
68745,ENSG00000290025,,,ENSG00000290025
68746,ENSG00000226193,,True,AL049548.1
68747,ENSG00000308215,,,ENSG00000308215
68748,ENSG00000308216,,,ENSG00000308216
68749,ENSG00000115207,GTF3C2,True,GTF3C2
68750,ENSG00000290106,,,ENSG00000290106
68751,ENSG00000309576,,,ENSG00000309576
68752,ENSG00000300068,,,ENSG00000300068
68753,ENSG00000273270,LINC03072,True,LINC03072
68754,ENSG00000227386,,True,AC091705.1
68755,ENSG00000310480,,,ENSG00000310480
68756,ENSG00000223561,LINC03007,True,LINC03007
68757,ENSG00000308223,,,ENSG00000308223
68758,ENSG00000249669,CARMN,True,CARMN
68759,ENSG00000308234,,,ENSG00000308234
68760,ENSG00000308240,,,ENSG00000308240
68761,ENSG00000308245,,,ENSG00000308245
68762,ENSG00000308251,,,ENSG00000308251
68763,ENSG00000308254,,,ENSG00000308254
68764,ENSG00000308271,,,ENSG00000308271
68765,ENSG00000308346,,,ENSG00000308346
68766,ENSG00000287189,,True,AL121956.6
68767,ENSG00000308351,,,ENSG00000308351
68768,ENSG00000308355,,,ENSG00000308355
68769,ENSG00000280511,,True,AL591030.1
68770,ENSG00000231889,TRAF3IP2-AS1,True,TRAF3IP2-AS1
68771,ENSG00000267550,PTPRS-AS1,True,PTPRS-AS1
68772,ENSG00000105401,CDC37,True,CDC37
68773,ENSG00000243819,RN7SL832P,True,RN7SL832P
68774,ENSG00000277446,Metazoa_SRP,,Metazoa_SRP_ENSG00000277446
68775,ENSG00000143882,ATP6V1C2,True,ATP6V1C2
68776,ENSG00000140632,GLYR1,True,GLYR1
68777,ENSG00000117475,BLZF1,True,BLZF1
68778,ENSG00000286725,,True,AC018706.1
68779,ENSG00000308392,,,ENSG00000308392
68780,ENSG00000308418,,,ENSG00000308418
68781,ENSG00000308422,,,ENSG00000308422
68782,ENSG00000288860,,,ENSG00000288860
68783,ENSG00000284934,,True,AC048338.2
68784,ENSG00000237742,HEY2-AS1,True,HEY2-AS1
68785,ENSG00000284268,MIR1181,,MIR1181
68786,ENSG00000267296,CEBPA-DT,True,CEBPA-DT
68787,ENSG00000290966,KRT87P,,KRT87P_ENSG00000290966
68788,ENSG00000267130,,True,AC008738.2
68789,ENSG00000253865,,True,AC131025.1
68790,ENSG00000256356,HSPA8P5,,HSPA8P5
68791,ENSG00000284430,,True,AC020912.1
68792,ENSG00000117477,CCDC181,True,CCDC181
68793,ENSG00000242444,,,ENSG00000242444
68794,ENSG00000239622,,,ENSG00000239622
68795,ENSG00000290063,,,ENSG00000290063
68796,ENSG00000267698,,True,AC002116.2
68797,ENSG00000287096,,True,AC005165.3
68798,ENSG00000293166,,,ENSG00000293166
68799,ENSG00000293244,,,ENSG00000293244
68800,ENSG00000226249,,True,AL365271.1
68801,ENSG00000258072,,,ENSG00000258072
68802,ENSG00000306533,,,ENSG00000306533
68803,ENSG00000293237,HTR7P1,,HTR7P1_ENSG00000293237
68804,ENSG00000288088,,True,AL606923.2
68805,ENSG00000306686,,,ENSG00000306686
68806,ENSG00000239053,RNU7-138P,,RNU7-138P
68807,ENSG00000290600,,,ENSG00000290600
68808,ENSG00000272275,,True,AC092687.3
68809,ENSG00000013588,GPRC5A,True,GPRC5A
68810,ENSG00000268055,,True,AC067969.1
68811,ENSG00000310501,,,ENSG00000310501
68812,ENSG00000143870,PDIA6,True,PDIA6
68813,ENSG00000293779,,,ENSG00000293779
68814,ENSG00000250240,,True,AC008840.1
68815,ENSG00000308468,,,ENSG00000308468
68816,ENSG00000272473,,True,AC006273.1
68817,ENSG00000224506,LINC02523,True,LINC02523
68818,ENSG00000298433,,,ENSG00000298433
68819,ENSG00000298360,,,ENSG00000298360
68820,ENSG00000219410,,True,AC125494.1
68821,ENSG00000240631,RPL30P12,,RPL30P12
68822,ENSG00000151135,TMEM263,True,TMEM263
68823,ENSG00000231397,,,ENSG00000231397
68824,ENSG00000298412,,,ENSG00000298412
68825,ENSG00000215311,NPM1P12,,NPM1P12
68826,ENSG00000308506,,,ENSG00000308506
68827,ENSG00000298381,,,ENSG00000298381
68828,ENSG00000117479,SLC19A2,True,SLC19A2
68829,ENSG00000308521,,,ENSG00000308521
68830,ENSG00000228151,,True,AC004941.1
68831,ENSG00000308524,,,ENSG00000308524
68832,ENSG00000306692,,,ENSG00000306692
68833,ENSG00000289359,,,ENSG00000289359
68834,ENSG00000197024,ZNF398,True,ZNF398
68835,ENSG00000267530,LINC01836,True,LINC01836
68836,ENSG00000301420,,,ENSG00000301420
68837,ENSG00000308546,,,ENSG00000308546
68838,ENSG00000309580,,,ENSG00000309580
68839,ENSG00000289178,,,ENSG00000289178
68840,ENSG00000298799,,,ENSG00000298799
68841,ENSG00000294423,,,ENSG00000294423
68842,ENSG00000294445,,,ENSG00000294445
68843,ENSG00000272021,,True,AC008592.5
68844,ENSG00000256100,,,ENSG00000256100
68845,ENSG00000236882,LINC01554,True,LINC01554
68846,ENSG00000294079,,,ENSG00000294079
68847,ENSG00000168066,SF1,True,SF1
68848,ENSG00000290073,,,ENSG00000290073
68849,ENSG00000294115,,,ENSG00000294115
68850,ENSG00000294172,,,ENSG00000294172
68851,ENSG00000234604,,,ENSG00000234604
68852,ENSG00000308553,,,ENSG00000308553
68853,ENSG00000267509,,True,AC010511.1
68854,ENSG00000308559,,,ENSG00000308559
68855,ENSG00000198734,F5,True,F5
68856,ENSG00000120832,MTERF2,True,MTERF2
68857,ENSG00000308578,,,ENSG00000308578
68858,ENSG00000239719,,,ENSG00000239719
68859,ENSG00000308611,,,ENSG00000308611
68860,ENSG00000267751,BSG-AS1,True,BSG-AS1
68861,ENSG00000275056,,True,AC020663.3
68862,ENSG00000170265,ZNF282,True,ZNF282
68863,ENSG00000308630,,,ENSG00000308630
68864,ENSG00000262185,LINC02861,True,LINC02861
68865,ENSG00000308637,,,ENSG00000308637
68866,ENSG00000283408,MIR548A1HG,True,MIR548A1HG
68867,ENSG00000162104,ADCY9,True,ADCY9
68868,ENSG00000250362,,True,AC008592.1
68869,ENSG00000294288,,,ENSG00000294288
68870,ENSG00000267395,DM1-AS,True,DM1-AS
68871,ENSG00000008405,CRY1,True,CRY1
68872,ENSG00000308648,,,ENSG00000308648
68873,ENSG00000231226,TRIM31-AS1,True,TRIM31-AS1
68874,ENSG00000289254,,,ENSG00000289254
68875,ENSG00000118985,ELL2,True,ELL2
68876,ENSG00000294383,,,ENSG00000294383
68877,ENSG00000308666,,,ENSG00000308666
68878,ENSG00000294386,,,ENSG00000294386
68879,ENSG00000203809,LIN28B-AS1,True,LIN28B-AS1
68880,ENSG00000294388,,,ENSG00000294388
68881,ENSG00000099260,PALMD,True,PALMD
68882,ENSG00000277383,BICRA-AS2,True,BICRA-AS2
68883,ENSG00000267262,,True,AC011444.2
68884,ENSG00000294431,,,ENSG00000294431
68885,ENSG00000287526,,True,AC016587.1
68886,ENSG00000308685,,,ENSG00000308685
68887,ENSG00000308693,,,ENSG00000308693
68888,ENSG00000267106,ZNF561-AS1,True,ZNF561-AS1
68889,ENSG00000290011,,,ENSG00000290011
68890,ENSG00000308721,,,ENSG00000308721
68891,ENSG00000170260,ZNF212,True,ZNF212
68892,ENSG00000308723,,,ENSG00000308723
68893,ENSG00000308738,,,ENSG00000308738
68894,ENSG00000308753,,,ENSG00000308753
68895,ENSG00000308754,,,ENSG00000308754
68896,ENSG00000308762,,,ENSG00000308762
68897,ENSG00000231441,DST-AS1,True,DST-AS1
68898,ENSG00000153113,CAST,True,CAST
68899,ENSG00000237312,,True,AL358134.1
68900,ENSG00000223656,HMGB3P10,,HMGB3P10
68901,ENSG00000203685,STUM,True,STUM
68902,ENSG00000308813,,,ENSG00000308813
68903,ENSG00000286760,,True,AL022069.3
68904,ENSG00000294558,,,ENSG00000294558
68905,ENSG00000204946,ZNF783,True,ZNF783
68906,ENSG00000047617,ANO2,True,ANO2
68907,ENSG00000244682,FCGR2C,,FCGR2C
68908,ENSG00000308835,,,ENSG00000308835
68909,ENSG00000268296,,True,AC022145.1
68910,ENSG00000308852,,,ENSG00000308852
68911,ENSG00000308865,,,ENSG00000308865
68912,ENSG00000290584,,,ENSG00000290584
68913,ENSG00000266978,LIMASI,True,LIMASI
68914,ENSG00000263159,,True,AC005736.2
68915,ENSG00000308880,,,ENSG00000308880
68916,ENSG00000310517,CAST,,CAST_ENSG00000310517
68917,ENSG00000308890,,,ENSG00000308890
68918,ENSG00000235033,DAAM2-AS1,True,DAAM2-AS1
68919,ENSG00000122390,NAA60,True,NAA60
68920,ENSG00000294616,,,ENSG00000294616
68921,ENSG00000260500,,True,AC010336.2
68922,ENSG00000267607,ICAM4-AS1,True,ICAM4-AS1
68923,ENSG00000294647,,,ENSG00000294647
68924,ENSG00000271664,,,ENSG00000271664
68925,ENSG00000308914,,,ENSG00000308914
68926,ENSG00000244560,,,ENSG00000244560
68927,ENSG00000286498,,True,AL132982.1
68928,ENSG00000294658,,,ENSG00000294658
68929,ENSG00000308921,,,ENSG00000308921
68930,ENSG00000294667,,,ENSG00000294667
68931,ENSG00000291213,DPY19L2P3,,DPY19L2P3_ENSG00000291213
68932,ENSG00000287397,,True,AP002528.1
68933,ENSG00000294668,,,ENSG00000294668
68934,ENSG00000289842,,,ENSG00000289842
68935,ENSG00000294674,,,ENSG00000294674
68936,ENSG00000116580,GON4L,True,GON4L
68937,ENSG00000132535,DLG4,True,DLG4
68938,ENSG00000308943,,,ENSG00000308943
68939,ENSG00000294696,,,ENSG00000294696
68940,ENSG00000308957,,,ENSG00000308957
68941,ENSG00000294785,,,ENSG00000294785
68942,ENSG00000308965,,,ENSG00000308965
68943,ENSG00000269802,,True,AC011491.3
68944,ENSG00000225877,PSG8-AS1,True,PSG8-AS1
68945,ENSG00000308978,,,ENSG00000308978
68946,ENSG00000308986,,,ENSG00000308986
68947,ENSG00000294932,,,ENSG00000294932
68948,ENSG00000226510,UPK1A-AS1,True,UPK1A-AS1
68949,ENSG00000261189,DSP-AS1,True,DSP-AS1
68950,ENSG00000295047,,,ENSG00000295047
68951,ENSG00000267063,,True,AC006130.1
68952,ENSG00000295169,,,ENSG00000295169
68953,ENSG00000295195,,,ENSG00000295195
68954,ENSG00000238962,RNU7-176P,,RNU7-176P
68955,ENSG00000225879,,True,AL513210.1
68956,ENSG00000293554,,,ENSG00000293554
68957,ENSG00000270488,,,ENSG00000270488
68958,ENSG00000269842,,True,AC011453.1
68959,ENSG00000288623,,,ENSG00000288623
68960,ENSG00000285133,,True,AC022506.1
68961,ENSG00000115761,NOL10,True,NOL10
68962,ENSG00000139567,ACVRL1,True,ACVRL1
68963,ENSG00000295209,,,ENSG00000295209
68964,ENSG00000267760,,True,AC011478.1
68965,ENSG00000309018,,,ENSG00000309018
68966,ENSG00000309021,,,ENSG00000309021
68967,ENSG00000295248,,,ENSG00000295248
68968,ENSG00000268199,,True,AC010335.1
68969,ENSG00000136297,MMD2,True,MMD2
68970,ENSG00000309022,,,ENSG00000309022
68971,ENSG00000284791,SMIM41,True,SMIM41
68972,ENSG00000229154,KCNQ5-AS1,True,KCNQ5-AS1
68973,ENSG00000269399,,True,AC008764.6
68974,ENSG00000057294,PKP2,True,PKP2
68975,ENSG00000269543,,True,AC074135.2
68976,ENSG00000233527,ZNF529-AS1,True,ZNF529-AS1
68977,ENSG00000233797,UFL1-AS1,True,UFL1-AS1
68978,ENSG00000295125,,,ENSG00000295125
68979,ENSG00000287877,,True,AL133538.1
68980,ENSG00000196204,RNF216P1,,RNF216P1
68981,ENSG00000252396,RN7SKP195,,RN7SKP195
68982,ENSG00000269086,LINC02965,True,LINC02965
68983,ENSG00000266262,MIR4428,,MIR4428
68984,ENSG00000252290,,,ENSG00000252290
68985,ENSG00000281741,,,ENSG00000281741
68986,ENSG00000111249,CUX2,True,CUX2
68987,ENSG00000277610,RNVU1-4,,RNVU1-4
68988,ENSG00000273516,U1,,U1_ENSG00000273516
68989,ENSG00000275296,,,ENSG00000275296
68990,ENSG00000263353,PPIAL4A,True,PPIAL4A
68991,ENSG00000127125,PPCS,True,PPCS
68992,ENSG00000309039,,,ENSG00000309039
68993,ENSG00000309055,,,ENSG00000309055
68994,ENSG00000289257,,,ENSG00000289257
68995,ENSG00000309063,,,ENSG00000309063
68996,ENSG00000309066,,,ENSG00000309066
68997,ENSG00000309080,,,ENSG00000309080
68998,ENSG00000269037,LINC01838,True,LINC01838
68999,ENSG00000225173,,True,AL662890.1
69000,ENSG00000230116,RPS3AP11,,RPS3AP11
69001,ENSG00000236876,TMSB4XP1,,TMSB4XP1
69002,ENSG00000200254,RNU6-536P,,RNU6-536P
69003,ENSG00000236180,,,ENSG00000236180
69004,ENSG00000288867,PPIAL4C,,PPIAL4C_ENSG00000288867
69005,ENSG00000295482,,,ENSG00000295482
69006,ENSG00000289549,PPIAL4D,,PPIAL4D_ENSG00000289549
69007,ENSG00000233365,,True,AL121956.1
69008,ENSG00000295487,,,ENSG00000295487
69009,ENSG00000271567,PPIAL4E,True,PPIAL4E
69010,ENSG00000295494,,,ENSG00000295494
69011,ENSG00000279782,PPIAL4F,True,PPIAL4F
69012,ENSG00000295512,,,ENSG00000295512
69013,ENSG00000236334,PPIAL4G,True,PPIAL4G
69014,ENSG00000270339,PPIAL4H,True,PPIAL4H
69015,ENSG00000309148,,,ENSG00000309148
69016,ENSG00000291235,,,ENSG00000291235
69017,ENSG00000309166,,,ENSG00000309166
69018,ENSG00000273313,RBAKDN,True,RBAKDN
69019,ENSG00000309204,,,ENSG00000309204
69020,ENSG00000309209,,,ENSG00000309209
69021,ENSG00000291037,,,ENSG00000291037
69022,ENSG00000273700,MIR6760,,MIR6760
69023,ENSG00000309224,,,ENSG00000309224
69024,ENSG00000253080,RNA5SP373,,RNA5SP373
69025,ENSG00000286885,,True,AL138824.1
69026,ENSG00000198324,PHETA1,True,PHETA1
69027,ENSG00000268650,,True,AC005759.1
69028,ENSG00000009307,CSDE1,True,CSDE1
69029,ENSG00000223813,PRR15-DT,True,PRR15-DT
69030,ENSG00000295554,,,ENSG00000295554
69031,ENSG00000160703,NLRX1,True,NLRX1
69032,ENSG00000295565,,,ENSG00000295565
69033,ENSG00000295575,,,ENSG00000295575
69034,ENSG00000295582,,,ENSG00000295582
69035,ENSG00000267289,PIN1-DT,True,PIN1-DT
69036,ENSG00000257539,HSPA8P14,,HSPA8P14
69037,ENSG00000309252,,,ENSG00000309252
69038,ENSG00000285838,,True,AL646090.2
69039,ENSG00000295636,,,ENSG00000295636
69040,ENSG00000291130,,,ENSG00000291130
69041,ENSG00000173093,CCDC63,True,CCDC63
69042,ENSG00000262312,,True,AC004494.1
69043,ENSG00000309260,,,ENSG00000309260
69044,ENSG00000103351,CLUAP1,True,CLUAP1
69045,ENSG00000309275,,,ENSG00000309275
69046,ENSG00000169760,NLGN1,True,NLGN1
69047,ENSG00000309285,,,ENSG00000309285
69048,ENSG00000289312,,,ENSG00000289312
69049,ENSG00000309291,,,ENSG00000309291
69050,ENSG00000309301,,,ENSG00000309301
69051,ENSG00000309302,,,ENSG00000309302
69052,ENSG00000309305,,,ENSG00000309305
69053,ENSG00000309307,,,ENSG00000309307
69054,ENSG00000309325,,,ENSG00000309325
69055,ENSG00000309337,,,ENSG00000309337
69056,ENSG00000234155,LINC02535,True,LINC02535
69057,ENSG00000309350,,,ENSG00000309350
69058,ENSG00000111245,MYL2,True,MYL2
69059,ENSG00000309356,,,ENSG00000309356
69060,ENSG00000214280,DTWD1P1,,DTWD1P1
69061,ENSG00000309364,,,ENSG00000309364
69062,ENSG00000201600,RN7SKP124,,RN7SKP124
69063,ENSG00000279529,,True,AC008764.8
69064,ENSG00000244692,RN7SL724P,,RN7SL724P
69065,ENSG00000309382,,,ENSG00000309382
69066,ENSG00000261763,,True,AC110716.2
69067,ENSG00000250161,TRMT112P5,,TRMT112P5
69068,ENSG00000291164,C3P1,,C3P1_ENSG00000291164
69069,ENSG00000163864,NMNAT3,True,NMNAT3
69070,ENSG00000309384,,,ENSG00000309384
69071,ENSG00000135968,GCC2,True,GCC2
69072,ENSG00000289863,,,ENSG00000289863
69073,ENSG00000306519,,,ENSG00000306519
69074,ENSG00000233942,,True,AC004012.1
69075,ENSG00000309391,,,ENSG00000309391
69076,ENSG00000309400,,,ENSG00000309400
69077,ENSG00000164385,LINC01600,True,LINC01600
69078,ENSG00000126602,TRAP1,True,TRAP1
69079,ENSG00000105854,PON2,True,PON2
69080,ENSG00000309429,,,ENSG00000309429
69081,ENSG00000280916,FOXCUT,True,FOXCUT
69082,ENSG00000228718,LINC02521,True,LINC02521
69083,ENSG00000166959,MS4A8,True,MS4A8
69084,ENSG00000295826,,,ENSG00000295826
69085,ENSG00000267345,,True,AC010632.1
69086,ENSG00000267688,,True,KF456478.1
69087,ENSG00000309453,,,ENSG00000309453
69088,ENSG00000309466,,,ENSG00000309466
69089,ENSG00000295841,,,ENSG00000295841
69090,ENSG00000309467,,,ENSG00000309467
69091,ENSG00000282591,FAM138F,True,FAM138F
69092,ENSG00000241673,RPS27P12,,RPS27P12
69093,ENSG00000309470,,,ENSG00000309470
69094,ENSG00000184897,H1-10,True,H1-10
69095,ENSG00000260271,,True,AL132996.1
69096,ENSG00000228763,LIMS1-AS1,True,LIMS1-AS1
69097,ENSG00000172046,USP19,True,USP19
69098,ENSG00000233648,,,ENSG00000233648
69099,ENSG00000235644,RPL10P5,,RPL10P5
69100,ENSG00000226800,CACTIN-AS1,True,CACTIN-AS1
69101,ENSG00000163006,CCDC138,True,CCDC138
69102,ENSG00000166961,MS4A15,True,MS4A15
69103,ENSG00000309476,,,ENSG00000309476
69104,ENSG00000309485,,,ENSG00000309485
69105,ENSG00000295860,,,ENSG00000295860
69106,ENSG00000309488,,,ENSG00000309488
69107,ENSG00000295879,,,ENSG00000295879
69108,ENSG00000309521,,,ENSG00000309521
69109,ENSG00000295908,,,ENSG00000295908
69110,ENSG00000309544,,,ENSG00000309544
69111,ENSG00000289297,,,ENSG00000289297
69112,ENSG00000296032,,,ENSG00000296032
69113,ENSG00000287939,,True,AL096709.1
69114,ENSG00000296044,,,ENSG00000296044
69115,ENSG00000296069,,,ENSG00000296069
69116,ENSG00000261211,,True,AL031123.2
69117,ENSG00000296102,,,ENSG00000296102
69118,ENSG00000309552,,,ENSG00000309552
69119,ENSG00000291177,ZNF56P,,ZNF56P_ENSG00000291177
69120,ENSG00000283010,,True,AL589826.2
69121,ENSG00000309588,,,ENSG00000309588
69122,ENSG00000309598,,,ENSG00000309598
69123,ENSG00000273079,GRIN2B,True,GRIN2B
69124,ENSG00000309609,,,ENSG00000309609
69125,ENSG00000289501,,,ENSG00000289501
69126,ENSG00000286562,,True,Z98742.4
69127,ENSG00000309627,,,ENSG00000309627
69128,ENSG00000309645,,,ENSG00000309645
69129,ENSG00000309666,,,ENSG00000309666
69130,ENSG00000172689,MS4A10,True,MS4A10
69131,ENSG00000244701,,True,AC004918.1
69132,ENSG00000309672,,,ENSG00000309672
69133,ENSG00000309681,,,ENSG00000309681
69134,ENSG00000257093,DENND11,True,DENND11
69135,ENSG00000309685,,,ENSG00000309685
69136,ENSG00000309689,,,ENSG00000309689
69137,ENSG00000309698,,,ENSG00000309698
69138,ENSG00000221932,HEPN1,True,HEPN1
69139,ENSG00000309706,,,ENSG00000309706
69140,ENSG00000309723,,,ENSG00000309723
69141,ENSG00000227470,RPL39P16,,RPL39P16
69142,ENSG00000309725,,,ENSG00000309725
69143,ENSG00000110436,SLC1A2,True,SLC1A2
69144,ENSG00000309730,,,ENSG00000309730
69145,ENSG00000169756,LIMS1,True,LIMS1
69146,ENSG00000228775,WEE2-AS1,True,WEE2-AS1
69147,ENSG00000309731,,,ENSG00000309731
69148,ENSG00000309733,,,ENSG00000309733
69149,ENSG00000230960,,True,AL109910.1
69150,ENSG00000296159,,,ENSG00000296159
69151,ENSG00000133704,IPO8,True,IPO8
69152,ENSG00000309770,,,ENSG00000309770
69153,ENSG00000309777,,,ENSG00000309777
69154,ENSG00000214102,WEE2,True,WEE2
69155,ENSG00000288959,,,ENSG00000288959
69156,ENSG00000309813,,,ENSG00000309813
69157,ENSG00000167459,LINC00905,True,LINC00905
69158,ENSG00000309839,,,ENSG00000309839
69159,ENSG00000212153,RNU1-82P,,RNU1-82P
69160,ENSG00000287568,,True,AC002057.1
69161,ENSG00000235142,LINC02532,True,LINC02532
69162,ENSG00000293476,,,ENSG00000293476
69163,ENSG00000301866,,,ENSG00000301866
69164,ENSG00000301886,,,ENSG00000301886
69165,ENSG00000240449,REPIN1-AS1,True,REPIN1-AS1
69166,ENSG00000155070,UNC93B2,,UNC93B2
69167,ENSG00000295801,,,ENSG00000295801
69168,ENSG00000226943,ALG1L5P,,ALG1L5P
69169,ENSG00000295758,,,ENSG00000295758
69170,ENSG00000293340,,,ENSG00000293340
69171,ENSG00000305554,,,ENSG00000305554
69172,ENSG00000305578,,,ENSG00000305578
69173,ENSG00000262332,,True,AC136624.1
69174,ENSG00000166888,STAT6,True,STAT6
69175,ENSG00000273252,OR7E39P,,OR7E39P
69176,ENSG00000295745,,,ENSG00000295745
69177,ENSG00000297752,,,ENSG00000297752
69178,ENSG00000297771,,,ENSG00000297771
69179,ENSG00000205897,OR7E136P,,OR7E136P
69180,ENSG00000183889,NPIPA6,True,AC138969.1
