Gene stable ID,Transcript stable ID,Gene name,Transcript name
ENSG00000227036,ENST00000648840,LINC00511,LINC00511-247
ENSG00000227036,ENST00000649197,LINC00511,LINC00511-254
ENSG00000227036,ENST00000650194,LINC00511,LINC00511-287
ENSG00000227036,ENST00000581183,LINC00511,LINC00511-212
ENSG00000227036,ENST00000648203,LINC00511,LINC00511-231
ENSG00000227036,ENST00000648672,LINC00511,LINC00511-246
ENSG00000227036,ENST00000649440,LINC00511,LINC00511-265
ENSG00000227036,ENST00000648104,LINC00511,LINC00511-229
ENSG00000227036,ENST00000650289,LINC00511,LINC00511-291
ENSG00000227036,ENST00000650602,LINC00511,LINC00511-306
ENSG00000227036,ENST00000649595,LINC00511,LINC00511-269
ENSG00000227036,ENST00000650476,LINC00511,LINC00511-297
ENSG00000227036,ENST00000649614,LINC00511,LINC00511-271
ENSG00000227036,ENST00000648088,LINC00511,LINC00511-228
ENSG00000227036,ENST00000648907,LINC00511,LINC00511-248
ENSG00000227036,ENST00000650191,LINC00511,LINC00511-286
ENSG00000227036,ENST00000647735,LINC00511,LINC00511-222
ENSG00000227036,ENST00000649597,LINC00511,LINC00511-270
ENSG00000227036,ENST00000650083,LINC00511,LINC00511-281
ENSG00000227036,ENST00000648667,LINC00511,LINC00511-245
ENSG00000227036,ENST00000648220,LINC00511,LINC00511-232
ENSG00000227036,ENST00000650482,LINC00511,LINC00511-298
ENSG00000227036,ENST00000583460,LINC00511,LINC00511-216
ENSG00000227036,ENST00000453722,LINC00511,LINC00511-201
ENSG00000227036,ENST00000650227,LINC00511,LINC00511-290
ENSG00000227036,ENST00000650131,LINC00511,LINC00511-283
ENSG00000227036,ENST00000650313,LINC00511,LINC00511-292
ENSG00000227036,ENST00000650371,LINC00511,LINC00511-294
ENSG00000227036,ENST00000650483,LINC00511,LINC00511-299
ENSG00000227036,ENST00000648623,LINC00511,LINC00511-243
ENSG00000227036,ENST00000649350,LINC00511,LINC00511-261
ENSG00000227036,ENST00000649793,LINC00511,LINC00511-274
ENSG00000227036,ENST00000649172,LINC00511,LINC00511-253
ENSG00000227036,ENST00000578206,LINC00511,LINC00511-205
ENSG00000227036,ENST00000648297,LINC00511,LINC00511-234
ENSG00000227036,ENST00000648401,LINC00511,LINC00511-235
ENSG00000227036,ENST00000649647,LINC00511,LINC00511-272
ENSG00000227036,ENST00000649881,LINC00511,LINC00511-276
ENSG00000227036,ENST00000457958,LINC00511,LINC00511-202
ENSG00000227036,ENST00000649311,LINC00511,LINC00511-257
ENSG00000227036,ENST00000647593,LINC00511,LINC00511-218
ENSG00000227036,ENST00000648952,LINC00511,LINC00511-249
ENSG00000227036,ENST00000649833,LINC00511,LINC00511-275
ENSG00000227036,ENST00000649366,LINC00511,LINC00511-262
ENSG00000227036,ENST00000649489,LINC00511,LINC00511-266
ENSG00000227036,ENST00000647706,LINC00511,LINC00511-221
ENSG00000227036,ENST00000701652,LINC00511,LINC00511-307
ENSG00000227036,ENST00000650212,LINC00511,LINC00511-289
ENSG00000227036,ENST00000649733,LINC00511,LINC00511-273
ENSG00000227036,ENST00000649250,LINC00511,LINC00511-255
ENSG00000227036,ENST00000648520,LINC00511,LINC00511-240
ENSG00000227036,ENST00000648069,LINC00511,LINC00511-227
ENSG00000227036,ENST00000647652,LINC00511,LINC00511-220
ENSG00000227036,ENST00000650051,LINC00511,LINC00511-280
ENSG00000227036,ENST00000647953,LINC00511,LINC00511-225
ENSG00000227036,ENST00000648411,LINC00511,LINC00511-237
ENSG00000227036,ENST00000648176,LINC00511,LINC00511-230
ENSG00000227036,ENST00000649433,LINC00511,LINC00511-264
ENSG00000227036,ENST00000648403,LINC00511,LINC00511-236
ENSG00000227036,ENST00000580500,LINC00511,LINC00511-209
ENSG00000227036,ENST00000577828,LINC00511,LINC00511-204
ENSG00000227036,ENST00000649269,LINC00511,LINC00511-256
ENSG00000227036,ENST00000580948,LINC00511,LINC00511-211
ENSG00000227036,ENST00000650600,LINC00511,LINC00511-305
ENSG00000227036,ENST00000582712,LINC00511,LINC00511-215
ENSG00000227036,ENST00000577773,LINC00511,LINC00511-203
ENSG00000227036,ENST00000650180,LINC00511,LINC00511-285
ENSG00000227036,ENST00000649343,LINC00511,LINC00511-260
ENSG00000227036,ENST00000650423,LINC00511,LINC00511-296
ENSG00000227036,ENST00000648054,LINC00511,LINC00511-226
ENSG00000227036,ENST00000650016,LINC00511,LINC00511-278
ENSG00000227036,ENST00000650357,LINC00511,LINC00511-293
ENSG00000227036,ENST00000584749,LINC00511,LINC00511-217
ENSG00000227036,ENST00000650499,LINC00511,LINC00511-300
ENSG00000227036,ENST00000650121,LINC00511,LINC00511-282
ENSG00000227036,ENST00000580175,LINC00511,LINC00511-207
ENSG00000227036,ENST00000648500,LINC00511,LINC00511-239
ENSG00000227036,ENST00000647850,LINC00511,LINC00511-223
ENSG00000227036,ENST00000649013,LINC00511,LINC00511-251
ENSG00000227036,ENST00000650510,LINC00511,LINC00511-301
ENSG00000227036,ENST00000649332,LINC00511,LINC00511-259
ENSG00000227036,ENST00000648559,LINC00511,LINC00511-242
ENSG00000227036,ENST00000650554,LINC00511,LINC00511-303
ENSG00000227036,ENST00000650161,LINC00511,LINC00511-284
ENSG00000227036,ENST00000650570,LINC00511,LINC00511-304
ENSG00000227036,ENST00000649330,LINC00511,LINC00511-258
ENSG00000227036,ENST00000580861,LINC00511,LINC00511-210
ENSG00000227036,ENST00000650033,LINC00511,LINC00511-279
ENSG00000227036,ENST00000648428,LINC00511,LINC00511-238
ENSG00000227036,ENST00000648954,LINC00511,LINC00511-250
ENSG00000227036,ENST00000649936,LINC00511,LINC00511-277
ENSG00000227036,ENST00000649407,LINC00511,LINC00511-263
ENSG00000227036,ENST00000650550,LINC00511,LINC00511-302
ENSG00000227036,ENST00000581549,LINC00511,LINC00511-213
ENSG00000227036,ENST00000649074,LINC00511,LINC00511-252
ENSG00000227036,ENST00000647871,LINC00511,LINC00511-224
ENSG00000227036,ENST00000648522,LINC00511,LINC00511-241
ENSG00000227036,ENST00000649553,LINC00511,LINC00511-268
ENSG00000127481,ENST00000375225,UBR4,UBR4-203
ENSG00000127481,ENST00000375254,UBR4,UBR4-204
ENSG00000127481,ENST00000375224,UBR4,UBR4-202
ENSG00000127481,ENST00000459947,UBR4,UBR4-208
ENSG00000127481,ENST00000486515,UBR4,UBR4-214
ENSG00000127481,ENST00000492606,UBR4,UBR4-215
ENSG00000127481,ENST00000467272,UBR4,UBR4-211
ENSG00000127481,ENST00000483922,UBR4,UBR4-213
ENSG00000127481,ENST00000494503,UBR4,UBR4-216
ENSG00000127481,ENST00000466969,UBR4,UBR4-210
ENSG00000127481,ENST00000375218,UBR4,UBR4-201
ENSG00000127481,ENST00000425413,UBR4,UBR4-207
ENSG00000127481,ENST00000417040,UBR4,UBR4-205
ENSG00000127481,ENST00000475973,UBR4,UBR4-212
ENSG00000127481,ENST00000465036,UBR4,UBR4-209
ENSG00000127481,ENST00000419533,UBR4,UBR4-206
ENSG00000127481,ENST00000497018,UBR4,UBR4-217
ENSG00000233297,ENST00000460726,RASA4DP,RASA4DP-201
ENSG00000293997,ENST00000720432,,
ENSG00000261360,ENST00000769786,OTULIN-DT,OTULIN-DT-204
ENSG00000261360,ENST00000563101,OTULIN-DT,OTULIN-DT-201
ENSG00000261360,ENST00000769787,OTULIN-DT,OTULIN-DT-205
ENSG00000261360,ENST00000567048,OTULIN-DT,OTULIN-DT-203
ENSG00000261360,ENST00000564167,OTULIN-DT,OTULIN-DT-202
ENSG00000289698,ENST00000696101,,
ENSG00000169325,ENST00000513727,GUSBP12,GUSBP12-201
ENSG00000247626,ENST00000282276,MARS2,MARS2-201
ENSG00000152430,ENST00000430004,BOLL,BOLL-204
ENSG00000152430,ENST00000282278,BOLL,BOLL-201
ENSG00000152430,ENST00000321801,BOLL,BOLL-202
ENSG00000152430,ENST00000696103,BOLL,BOLL-209
ENSG00000152430,ENST00000392296,BOLL,BOLL-203
ENSG00000152430,ENST00000434976,BOLL,BOLL-206
ENSG00000152430,ENST00000468827,BOLL,BOLL-207
ENSG00000152430,ENST00000433157,BOLL,BOLL-205
ENSG00000152430,ENST00000486206,BOLL,BOLL-208
ENSG00000268536,ENST00000598782,,
ENSG00000268536,ENST00000766951,,
ENSG00000268536,ENST00000766952,,
ENSG00000268536,ENST00000766953,,
ENSG00000268536,ENST00000766954,,
ENSG00000268536,ENST00000766955,,
ENSG00000296007,ENST00000735327,,
ENSG00000232383,ENST00000441690,,
ENSG00000154124,ENST00000503023,OTULIN,OTULIN-202
ENSG00000154124,ENST00000284274,OTULIN,OTULIN-201
ENSG00000154124,ENST00000850613,OTULIN,OTULIN-208
ENSG00000154124,ENST00000507335,OTULIN,OTULIN-204
ENSG00000154124,ENST00000697367,OTULIN,OTULIN-207
ENSG00000154124,ENST00000514913,OTULIN,OTULIN-206
ENSG00000154124,ENST00000506417,OTULIN,OTULIN-203
ENSG00000154124,ENST00000508678,OTULIN,OTULIN-205
ENSG00000297502,ENST00000748332,,
ENSG00000297502,ENST00000748333,,
ENSG00000297502,ENST00000748334,,
ENSG00000297502,ENST00000748335,,
ENSG00000299864,ENST00000766985,,
ENSG00000293185,ENST00000424846,TPM3P9,TPM3P9-202
ENSG00000293185,ENST00000767013,TPM3P9,TPM3P9-203
ENSG00000293185,ENST00000767014,TPM3P9,TPM3P9-204
ENSG00000236848,ENST00000426806,RPL23AP95,RPL23AP95-201
ENSG00000309107,ENST00000838652,,
ENSG00000274319,ENST00000614820,RPSAP73,RPSAP73-201
ENSG00000243302,ENST00000465971,,
ENSG00000176840,ENST00000317292,MIR7-3HG,MIR7-3HG-201
ENSG00000176840,ENST00000586721,MIR7-3HG,MIR7-3HG-202
ENSG00000176840,ENST00000592709,MIR7-3HG,MIR7-3HG-210
ENSG00000176840,ENST00000655494,MIR7-3HG,MIR7-3HG-219
ENSG00000176840,ENST00000589639,MIR7-3HG,MIR7-3HG-207
ENSG00000176840,ENST00000591008,MIR7-3HG,MIR7-3HG-208
ENSG00000176840,ENST00000669248,MIR7-3HG,MIR7-3HG-244
ENSG00000176840,ENST00000588758,MIR7-3HG,MIR7-3HG-204
ENSG00000176840,ENST00000667444,MIR7-3HG,MIR7-3HG-242
ENSG00000176840,ENST00000662725,MIR7-3HG,MIR7-3HG-231
ENSG00000176840,ENST00000668602,MIR7-3HG,MIR7-3HG-243
ENSG00000176840,ENST00000664951,MIR7-3HG,MIR7-3HG-235
ENSG00000176840,ENST00000666978,MIR7-3HG,MIR7-3HG-239
ENSG00000176840,ENST00000656469,MIR7-3HG,MIR7-3HG-221
ENSG00000176840,ENST00000588711,MIR7-3HG,MIR7-3HG-203
ENSG00000176840,ENST00000654534,MIR7-3HG,MIR7-3HG-216
ENSG00000176840,ENST00000660889,MIR7-3HG,MIR7-3HG-227
ENSG00000176840,ENST00000667223,MIR7-3HG,MIR7-3HG-241
ENSG00000176840,ENST00000653355,MIR7-3HG,MIR7-3HG-213
ENSG00000176840,ENST00000660973,MIR7-3HG,MIR7-3HG-228
ENSG00000176840,ENST00000663804,MIR7-3HG,MIR7-3HG-234
ENSG00000176840,ENST00000661584,MIR7-3HG,MIR7-3HG-229
ENSG00000176840,ENST00000658545,MIR7-3HG,MIR7-3HG-224
ENSG00000176840,ENST00000669889,MIR7-3HG,MIR7-3HG-247
ENSG00000176840,ENST00000665092,MIR7-3HG,MIR7-3HG-236
ENSG00000176840,ENST00000670508,MIR7-3HG,MIR7-3HG-249
ENSG00000176840,ENST00000589368,MIR7-3HG,MIR7-3HG-206
ENSG00000176840,ENST00000653316,MIR7-3HG,MIR7-3HG-212
ENSG00000176840,ENST00000669408,MIR7-3HG,MIR7-3HG-245
ENSG00000176840,ENST00000667215,MIR7-3HG,MIR7-3HG-240
ENSG00000176840,ENST00000663010,MIR7-3HG,MIR7-3HG-232
ENSG00000176840,ENST00000656089,MIR7-3HG,MIR7-3HG-220
ENSG00000176840,ENST00000653646,MIR7-3HG,MIR7-3HG-214
ENSG00000176840,ENST00000655375,MIR7-3HG,MIR7-3HG-218
ENSG00000176840,ENST00000666837,MIR7-3HG,MIR7-3HG-238
ENSG00000176840,ENST00000654084,MIR7-3HG,MIR7-3HG-215
ENSG00000176840,ENST00000666056,MIR7-3HG,MIR7-3HG-237
ENSG00000176840,ENST00000657100,MIR7-3HG,MIR7-3HG-222
ENSG00000176840,ENST00000670131,MIR7-3HG,MIR7-3HG-248
ENSG00000176840,ENST00000657474,MIR7-3HG,MIR7-3HG-223
ENSG00000176840,ENST00000660172,MIR7-3HG,MIR7-3HG-226
ENSG00000176840,ENST00000653012,MIR7-3HG,MIR7-3HG-211
ENSG00000176840,ENST00000663176,MIR7-3HG,MIR7-3HG-233
ENSG00000176840,ENST00000655163,MIR7-3HG,MIR7-3HG-217
ENSG00000176840,ENST00000588923,MIR7-3HG,MIR7-3HG-205
ENSG00000176840,ENST00000658818,MIR7-3HG,MIR7-3HG-225
ENSG00000176840,ENST00000669700,MIR7-3HG,MIR7-3HG-246
ENSG00000176840,ENST00000592663,MIR7-3HG,MIR7-3HG-209
ENSG00000176840,ENST00000662608,MIR7-3HG,MIR7-3HG-230
ENSG00000176840,ENST00000684819,MIR7-3HG,MIR7-3HG-250
ENSG00000176840,ENST00000691766,MIR7-3HG,MIR7-3HG-252
ENSG00000176840,ENST00000688490,MIR7-3HG,MIR7-3HG-251
ENSG00000176840,ENST00000702540,MIR7-3HG,MIR7-3HG-253
ENSG00000176840,ENST00000702630,MIR7-3HG,MIR7-3HG-254
ENSG00000176840,ENST00000702698,MIR7-3HG,MIR7-3HG-255
ENSG00000176840,ENST00000702816,MIR7-3HG,MIR7-3HG-256
ENSG00000176840,ENST00000767162,MIR7-3HG,MIR7-3HG-257
ENSG00000176840,ENST00000767163,MIR7-3HG,MIR7-3HG-258
ENSG00000176840,ENST00000767164,MIR7-3HG,MIR7-3HG-259
ENSG00000176840,ENST00000767165,MIR7-3HG,MIR7-3HG-260
ENSG00000176840,ENST00000767166,MIR7-3HG,MIR7-3HG-261
ENSG00000176840,ENST00000767167,MIR7-3HG,MIR7-3HG-262
ENSG00000176840,ENST00000767168,MIR7-3HG,MIR7-3HG-263
ENSG00000176840,ENST00000767169,MIR7-3HG,MIR7-3HG-264
ENSG00000176840,ENST00000767170,MIR7-3HG,MIR7-3HG-265
ENSG00000176840,ENST00000767171,MIR7-3HG,MIR7-3HG-266
ENSG00000176840,ENST00000767172,MIR7-3HG,MIR7-3HG-267
ENSG00000176840,ENST00000767173,MIR7-3HG,MIR7-3HG-268
ENSG00000176840,ENST00000767174,MIR7-3HG,MIR7-3HG-269
ENSG00000176840,ENST00000767175,MIR7-3HG,MIR7-3HG-270
ENSG00000176840,ENST00000767176,MIR7-3HG,MIR7-3HG-271
ENSG00000176840,ENST00000767177,MIR7-3HG,MIR7-3HG-272
ENSG00000176840,ENST00000767178,MIR7-3HG,MIR7-3HG-273
ENSG00000176840,ENST00000767179,MIR7-3HG,MIR7-3HG-274
ENSG00000176840,ENST00000767180,MIR7-3HG,MIR7-3HG-275
ENSG00000176840,ENST00000767181,MIR7-3HG,MIR7-3HG-276
ENSG00000176840,ENST00000767182,MIR7-3HG,MIR7-3HG-277
ENSG00000176840,ENST00000767183,MIR7-3HG,MIR7-3HG-278
ENSG00000176840,ENST00000767184,MIR7-3HG,MIR7-3HG-279
ENSG00000176840,ENST00000767185,MIR7-3HG,MIR7-3HG-280
ENSG00000176840,ENST00000767186,MIR7-3HG,MIR7-3HG-281
ENSG00000176840,ENST00000767187,MIR7-3HG,MIR7-3HG-282
ENSG00000176840,ENST00000767188,MIR7-3HG,MIR7-3HG-283
ENSG00000176840,ENST00000767189,MIR7-3HG,MIR7-3HG-284
ENSG00000230715,ENST00000471258,,
ENSG00000243679,ENST00000450885,,
ENSG00000226329,ENST00000452069,,
ENSG00000297541,ENST00000748758,,
ENSG00000297541,ENST00000748759,,
ENSG00000297541,ENST00000748760,,
ENSG00000299342,ENST00000762740,,
ENSG00000288741,ENST00000688442,,
ENSG00000288741,ENST00000797085,,
ENSG00000288741,ENST00000797086,,
ENSG00000288741,ENST00000797087,,
ENSG00000297586,ENST00000749080,,
ENSG00000226279,ENST00000413498,RPL12P10,RPL12P10-201
ENSG00000305622,ENST00000812025,,
ENSG00000310314,ENST00000849020,,
ENSG00000250888,ENST00000503167,LINC01455,LINC01455-201
ENSG00000228649,ENST00000415611,SNHG26,SNHG26-201
ENSG00000228649,ENST00000667557,SNHG26,SNHG26-212
ENSG00000228649,ENST00000422542,SNHG26,SNHG26-202
ENSG00000228649,ENST00000656301,SNHG26,SNHG26-204
ENSG00000228649,ENST00000661147,SNHG26,SNHG26-208
ENSG00000228649,ENST00000656687,SNHG26,SNHG26-205
ENSG00000228649,ENST00000662021,SNHG26,SNHG26-210
ENSG00000228649,ENST00000657608,SNHG26,SNHG26-206
ENSG00000228649,ENST00000688000,SNHG26,SNHG26-215
ENSG00000228649,ENST00000690219,SNHG26,SNHG26-217
ENSG00000228649,ENST00000663057,SNHG26,SNHG26-211
ENSG00000228649,ENST00000689892,SNHG26,SNHG26-216
ENSG00000228649,ENST00000685098,SNHG26,SNHG26-214
ENSG00000228649,ENST00000691516,SNHG26,SNHG26-218
ENSG00000228649,ENST00000658124,SNHG26,SNHG26-207
ENSG00000228649,ENST00000661582,SNHG26,SNHG26-209
ENSG00000228649,ENST00000671680,SNHG26,SNHG26-213
ENSG00000228649,ENST00000432668,SNHG26,SNHG26-203
ENSG00000228649,ENST00000702192,SNHG26,SNHG26-219
ENSG00000228649,ENST00000702518,SNHG26,SNHG26-220
ENSG00000228649,ENST00000702669,SNHG26,SNHG26-221
ENSG00000228649,ENST00000702874,SNHG26,SNHG26-222
ENSG00000228649,ENST00000748431,SNHG26,SNHG26-223
ENSG00000228649,ENST00000748432,SNHG26,SNHG26-224
ENSG00000228649,ENST00000748433,SNHG26,SNHG26-225
ENSG00000228649,ENST00000748434,SNHG26,SNHG26-226
ENSG00000228649,ENST00000748435,SNHG26,SNHG26-227
ENSG00000228649,ENST00000748436,SNHG26,SNHG26-228
ENSG00000228649,ENST00000748437,SNHG26,SNHG26-229
ENSG00000228649,ENST00000748438,SNHG26,SNHG26-230
ENSG00000228649,ENST00000748439,SNHG26,SNHG26-231
ENSG00000228649,ENST00000748440,SNHG26,SNHG26-232
ENSG00000228649,ENST00000748441,SNHG26,SNHG26-233
ENSG00000228649,ENST00000748442,SNHG26,SNHG26-234
ENSG00000228649,ENST00000748443,SNHG26,SNHG26-235
ENSG00000228649,ENST00000748444,SNHG26,SNHG26-236
ENSG00000228649,ENST00000748445,SNHG26,SNHG26-237
ENSG00000228649,ENST00000748446,SNHG26,SNHG26-238
ENSG00000228649,ENST00000748447,SNHG26,SNHG26-239
ENSG00000228649,ENST00000748448,SNHG26,SNHG26-240
ENSG00000228649,ENST00000748449,SNHG26,SNHG26-241
ENSG00000228649,ENST00000748450,SNHG26,SNHG26-242
ENSG00000228649,ENST00000748451,SNHG26,SNHG26-243
ENSG00000228649,ENST00000748452,SNHG26,SNHG26-244
ENSG00000228649,ENST00000748453,SNHG26,SNHG26-245
ENSG00000228649,ENST00000748454,SNHG26,SNHG26-246
ENSG00000228649,ENST00000748455,SNHG26,SNHG26-247
ENSG00000228649,ENST00000748456,SNHG26,SNHG26-248
ENSG00000228649,ENST00000748457,SNHG26,SNHG26-249
ENSG00000228649,ENST00000748458,SNHG26,SNHG26-250
ENSG00000228649,ENST00000748459,SNHG26,SNHG26-251
ENSG00000228649,ENST00000748460,SNHG26,SNHG26-252
ENSG00000228649,ENST00000748461,SNHG26,SNHG26-253
ENSG00000228649,ENST00000748462,SNHG26,SNHG26-254
ENSG00000177034,ENST00000512528,MTX3,MTX3-202
ENSG00000177034,ENST00000512560,MTX3,MTX3-203
ENSG00000177034,ENST00000509852,MTX3,MTX3-201
ENSG00000113296,ENST00000513310,THBS4,THBS4-206
ENSG00000113296,ENST00000510218,THBS4,THBS4-203
ENSG00000113296,ENST00000350881,THBS4,THBS4-201
ENSG00000113296,ENST00000511733,THBS4,THBS4-204
ENSG00000113296,ENST00000515510,THBS4,THBS4-207
ENSG00000113296,ENST00000504720,THBS4,THBS4-202
ENSG00000113296,ENST00000511888,THBS4,THBS4-205
ENSG00000284498,ENST00000385049,MIR564,MIR564-202
ENSG00000169964,ENST00000477126,TMEM42,TMEM42-202
ENSG00000169964,ENST00000302392,TMEM42,TMEM42-201
ENSG00000235845,ENST00000427258,,
ENSG00000227123,ENST00000442319,RPL12P44,RPL12P44-201
ENSG00000075914,ENST00000461361,EXOSC7,EXOSC7-203
ENSG00000075914,ENST00000477865,EXOSC7,EXOSC7-206
ENSG00000075914,ENST00000482004,EXOSC7,EXOSC7-208
ENSG00000075914,ENST00000265564,EXOSC7,EXOSC7-201
ENSG00000075914,ENST00000467846,EXOSC7,EXOSC7-204
ENSG00000075914,ENST00000468667,EXOSC7,EXOSC7-205
ENSG00000075914,ENST00000491476,EXOSC7,EXOSC7-210
ENSG00000075914,ENST00000481405,EXOSC7,EXOSC7-207
ENSG00000075914,ENST00000498168,EXOSC7,EXOSC7-211
ENSG00000075914,ENST00000486727,EXOSC7,EXOSC7-209
ENSG00000075914,ENST00000459856,EXOSC7,EXOSC7-202
ENSG00000310201,ENST00000848130,,
ENSG00000310201,ENST00000848131,,
ENSG00000310201,ENST00000848132,,
ENSG00000310201,ENST00000848133,,
ENSG00000310201,ENST00000848134,,
ENSG00000310201,ENST00000848135,,
ENSG00000310201,ENST00000848136,,
ENSG00000310201,ENST00000848137,,
ENSG00000310201,ENST00000848138,,
ENSG00000310201,ENST00000848139,,
ENSG00000310201,ENST00000848140,,
ENSG00000251050,ENST00000505179,RBX1P2,RBX1P2-201
ENSG00000249778,ENST00000512910,TRMT112P2,TRMT112P2-201
ENSG00000249825,ENST00000503007,THBS4-AS1,THBS4-AS1-201
ENSG00000249825,ENST00000661210,THBS4-AS1,THBS4-AS1-203
ENSG00000249825,ENST00000514042,THBS4-AS1,THBS4-AS1-202
ENSG00000249825,ENST00000665368,THBS4-AS1,THBS4-AS1-204
ENSG00000249825,ENST00000799170,THBS4-AS1,THBS4-AS1-205
ENSG00000249825,ENST00000799171,THBS4-AS1,THBS4-AS1-206
ENSG00000227347,ENST00000447355,HNRNPKP2,HNRNPKP2-201
ENSG00000003400,ENST00000374650,CASP10,CASP10-205
ENSG00000003400,ENST00000485408,CASP10,CASP10-211
ENSG00000003400,ENST00000696191,CASP10,CASP10-214
ENSG00000003400,ENST00000492363,CASP10,CASP10-212
ENSG00000003400,ENST00000460140,CASP10,CASP10-208
ENSG00000003400,ENST00000313728,CASP10,CASP10-203
ENSG00000003400,ENST00000272879,CASP10,CASP10-201
ENSG00000003400,ENST00000346817,CASP10,CASP10-204
ENSG00000003400,ENST00000696190,CASP10,CASP10-213
ENSG00000003400,ENST00000471191,CASP10,CASP10-209
ENSG00000003400,ENST00000438843,CASP10,CASP10-206
ENSG00000003400,ENST00000286186,CASP10,CASP10-202
ENSG00000003400,ENST00000696199,CASP10,CASP10-215
ENSG00000003400,ENST00000448480,CASP10,CASP10-207
ENSG00000003400,ENST00000484926,CASP10,CASP10-210
ENSG00000224995,ENST00000441949,LINC01526,LINC01526-201
ENSG00000224995,ENST00000848188,LINC01526,LINC01526-202
ENSG00000224995,ENST00000848189,LINC01526,LINC01526-203
ENSG00000224995,ENST00000848190,LINC01526,LINC01526-204
ENSG00000224995,ENST00000848191,LINC01526,LINC01526-205
ENSG00000224995,ENST00000848192,LINC01526,LINC01526-206
ENSG00000224995,ENST00000848193,LINC01526,LINC01526-207
ENSG00000224995,ENST00000848194,LINC01526,LINC01526-208
ENSG00000164300,ENST00000509193,SERINC5,SERINC5-203
ENSG00000164300,ENST00000512972,SERINC5,SERINC5-204
ENSG00000164300,ENST00000632581,SERINC5,SERINC5-206
ENSG00000164300,ENST00000507668,SERINC5,SERINC5-202
ENSG00000164300,ENST00000502747,SERINC5,SERINC5-201
ENSG00000164300,ENST00000513907,SERINC5,SERINC5-205
ENSG00000225102,ENST00000456036,,
ENSG00000225102,ENST00000848413,,
ENSG00000225102,ENST00000848414,,
ENSG00000225102,ENST00000848415,,
ENSG00000225102,ENST00000848416,,
ENSG00000225102,ENST00000848417,,
ENSG00000225102,ENST00000848418,,
ENSG00000228360,ENST00000451614,,
ENSG00000303921,ENST00000798081,,
ENSG00000170409,ENST00000433904,,
ENSG00000228118,ENST00000412707,MYL6P5,MYL6P5-201
ENSG00000286387,ENST00000670823,,
ENSG00000310228,ENST00000848457,,
ENSG00000310228,ENST00000848458,,
ENSG00000310228,ENST00000848459,,
ENSG00000308821,ENST00000836661,,
ENSG00000308821,ENST00000836662,,
ENSG00000308821,ENST00000836663,,
ENSG00000308821,ENST00000836664,,
ENSG00000228639,ENST00000715471,ROCR,ROCR-212
ENSG00000228639,ENST00000715475,ROCR,ROCR-216
ENSG00000228639,ENST00000715472,ROCR,ROCR-213
ENSG00000228639,ENST00000715476,ROCR,ROCR-217
ENSG00000228639,ENST00000715473,ROCR,ROCR-214
ENSG00000228639,ENST00000715477,ROCR,ROCR-218
ENSG00000228639,ENST00000715478,ROCR,ROCR-219
ENSG00000228639,ENST00000715479,ROCR,ROCR-220
ENSG00000228639,ENST00000715480,ROCR,ROCR-221
ENSG00000228639,ENST00000715474,ROCR,ROCR-215
ENSG00000228639,ENST00000715481,ROCR,ROCR-222
ENSG00000228639,ENST00000715482,ROCR,ROCR-223
ENSG00000228639,ENST00000715483,ROCR,ROCR-224
ENSG00000228639,ENST00000674753,ROCR,ROCR-208
ENSG00000228639,ENST00000430908,ROCR,ROCR-203
ENSG00000228639,ENST00000674854,ROCR,ROCR-209
ENSG00000228639,ENST00000543512,ROCR,ROCR-205
ENSG00000228639,ENST00000540802,ROCR,ROCR-204
ENSG00000228639,ENST00000674584,ROCR,ROCR-207
ENSG00000228639,ENST00000715484,ROCR,ROCR-225
ENSG00000228639,ENST00000675756,ROCR,ROCR-211
ENSG00000228639,ENST00000675006,ROCR,ROCR-210
ENSG00000228639,ENST00000412640,ROCR,ROCR-201
ENSG00000228639,ENST00000424417,ROCR,ROCR-202
ENSG00000228639,ENST00000630770,ROCR,ROCR-206
ENSG00000310237,ENST00000848496,,
ENSG00000163815,ENST00000490386,CLEC3B,CLEC3B-203
ENSG00000163815,ENST00000296130,CLEC3B,CLEC3B-201
ENSG00000163815,ENST00000428034,CLEC3B,CLEC3B-202
ENSG00000310250,ENST00000848546,,
ENSG00000310250,ENST00000848547,,
ENSG00000310250,ENST00000848548,,
ENSG00000228546,ENST00000432573,PMS2P12,PMS2P12-201
ENSG00000310268,ENST00000848634,,
ENSG00000289376,ENST00000692859,,
ENSG00000289376,ENST00000848637,,
ENSG00000289376,ENST00000848638,,
ENSG00000289376,ENST00000848639,,
ENSG00000289376,ENST00000848640,,
ENSG00000289376,ENST00000848641,,
ENSG00000296900,ENST00000743435,,
ENSG00000296900,ENST00000743436,,
ENSG00000296900,ENST00000743437,,
ENSG00000223459,ENST00000414990,TCAF1P1,TCAF1P1-201
ENSG00000278899,ENST00000623174,,
ENSG00000310274,ENST00000848662,,
ENSG00000252410,ENST00000516601,RNU5B-3P,RNU5B-3P-201
ENSG00000309174,ENST00000839255,,
ENSG00000309174,ENST00000839256,,
ENSG00000310282,ENST00000848789,,
ENSG00000163810,ENST00000490928,TGM4,TGM4-205
ENSG00000163810,ENST00000705784,TGM4,TGM4-207
ENSG00000163810,ENST00000296125,TGM4,TGM4-201
ENSG00000163810,ENST00000471637,TGM4,TGM4-204
ENSG00000163810,ENST00000422219,TGM4,TGM4-202
ENSG00000163810,ENST00000495844,TGM4,TGM4-206
